Monthly_Salary,Age,Overtime_Hours,Promotions,Employee_Satisfaction_Score,Years_At_Company,Job_Title_enc,Risigned_enc,Work_Hours_Per_Week,Training_Hours,Performance_Score,High_Performance,High_Salary,propensity_score
7800.0,30,5,0,2.67,8,4,0,57,44,3,0,1,0.48367117341622134
6750.0,30,20,2,1.65,7,5,0,40,8,5,1,1,0.48367610082980184
9000.0,28,29,1,2.7,5,4,0,40,60,5,1,1,0.4837075518161797
7800.0,22,23,1,3.65,6,4,0,48,11,3,0,1,0.48373789878598544
6750.0,51,15,0,2.65,9,5,0,35,83,5,1,1,0.4837652777912137
7800.0,46,21,0,4.44,7,4,0,54,7,3,0,1,0.4837726400877914
6600.0,27,27,0,4.47,5,4,0,33,70,1,0,1,0.4837736601061178
6600.0,22,11,1,3.45,1,4,0,39,35,1,0,1,0.48384688480255594
7800.0,25,18,2,4.3,2,4,1,50,41,3,0,1,0.48385182189696
7800.0,31,29,0,4.45,6,4,0,38,50,3,0,1,0.4839006314019919
7800.0,28,0,1,3.62,1,4,0,48,16,3,0,1,0.4839093292303835
6750.0,60,3,1,1.76,7,5,0,45,72,5,1,1,0.4839231097681122
7800.0,54,22,1,1.84,0,4,0,46,12,3,0,1,0.48398036770111225
8400.0,30,26,1,2.05,0,3,0,57,19,4,1,1,0.4840042114372637
7200.0,51,26,2,1.14,8,4,0,58,88,2,0,1,0.48402038859710433
7800.0,30,11,2,2.07,4,4,0,55,29,3,0,1,0.4840387076897944
9000.0,54,24,2,2.45,0,4,0,48,13,5,1,1,0.4841531335588477
7200.0,26,5,2,2.38,4,4,0,55,38,2,0,1,0.4841615589141066
9000.0,27,28,1,1.93,4,3,0,60,58,5,1,1,0.4841633181804902
7800.0,58,2,1,3.92,3,4,0,52,85,3,0,1,0.48416358888426797
8400.0,47,0,1,4.05,0,4,0,43,79,4,1,1,0.48416677519667234
6600.0,38,8,0,3.63,4,4,0,41,92,1,0,1,0.48419250300227845
8400.0,44,2,0,2.21,5,4,0,49,99,4,1,1,0.48427792679269493
7200.0,60,13,0,4.52,4,4,0,50,43,2,0,1,0.4842784500339769
7200.0,51,6,0,3.37,7,4,0,60,36,2,0,1,0.4843726021203753
7800.0,36,17,0,3.54,0,4,0,37,6,3,0,1,0.4843837057663174
7200.0,42,5,0,2.51,9,4,0,60,66,2,0,1,0.48440119149266875
8400.0,43,24,1,4.75,2,3,0,58,58,4,1,1,0.484424483605793
8400.0,48,22,0,3.14,6,4,1,56,55,4,1,1,0.4844438862058556
6600.0,51,24,2,1.27,3,4,0,47,84,1,0,1,0.484444538498543
6600.0,30,10,1,4.76,2,4,0,36,85,1,0,1,0.4844637337984981
6600.0,23,27,2,2.39,6,4,1,57,39,1,0,1,0.484464867267779
6750.0,55,29,1,4.47,6,5,1,35,61,5,1,1,0.48449781219729854
6600.0,37,3,0,4.8,5,4,1,54,79,1,0,1,0.48453567355246946
7800.0,27,23,2,2.46,8,4,0,58,21,3,0,1,0.48458166043713025
6600.0,51,2,1,3.17,2,4,0,55,28,1,0,1,0.48463730147408923
9000.0,47,19,1,2.78,5,4,0,52,40,5,1,1,0.4846725917418162
8400.0,23,21,1,2.34,0,4,0,34,27,4,1,1,0.4846981761582855
8400.0,22,29,1,4.04,4,4,0,32,70,4,1,1,0.48470826382133997
7800.0,27,25,0,1.72,8,4,0,44,70,3,0,1,0.48471788605894367
9000.0,60,15,0,2.99,0,3,0,60,64,5,1,1,0.48471856625179266
7200.0,45,8,2,2.56,2,4,0,54,37,2,0,1,0.484764318286598
9000.0,55,28,2,4.75,0,4,0,35,78,5,1,1,0.4847869130569975
6600.0,22,9,0,4.12,2,4,1,49,6,1,0,1,0.4847984558301688
8400.0,51,26,2,3.02,0,3,0,57,89,4,1,1,0.4848051211720669
7800.0,56,27,0,3.16,0,3,0,52,71,3,0,1,0.4848242099325182
7800.0,54,19,1,2.58,7,4,0,59,40,3,0,1,0.48486902585252495
9000.0,29,6,0,1.04,0,3,0,58,58,5,1,1,0.4848840705254103
8400.0,56,0,1,4.86,3,4,0,57,31,4,1,1,0.4849134123322783
8400.0,31,4,0,2.75,7,4,1,59,78,4,1,1,0.484947810517779
9000.0,41,19,1,3.4,4,4,1,51,78,5,1,1,0.4849483339545722
7800.0,36,27,0,3.24,2,3,0,57,17,3,0,1,0.4849551641609759
7800.0,44,1,1,3.9,5,4,0,52,88,3,0,1,0.4849704551149943
6600.0,37,26,0,2.88,3,4,0,41,3,1,0,1,0.4849740220430647
9000.0,42,2,0,3.79,3,4,0,50,24,5,1,1,0.48500375089731734
8400.0,33,17,0,4.72,1,3,0,49,78,4,1,1,0.48502167442434835
6750.0,31,7,1,3.65,7,5,0,39,5,5,1,1,0.48503204381535575
7800.0,39,1,0,3.98,3,4,0,43,76,3,0,1,0.485032304636587
7800.0,24,9,0,3.73,6,4,0,46,44,3,0,1,0.48507744938854036
6600.0,27,23,1,1.34,2,4,0,38,44,1,0,1,0.48510125644672025
7200.0,22,8,1,4.82,7,4,0,51,42,2,0,1,0.48512876773002916
6600.0,40,27,0,4.86,9,4,0,44,77,1,0,1,0.485163616171321
8400.0,49,16,0,3.34,0,3,0,55,67,4,1,1,0.4851695416448972
7200.0,34,14,1,2.32,7,4,0,59,10,2,0,1,0.4851705696398176
7200.0,47,16,0,1.09,7,4,0,56,40,2,0,1,0.4851928138817264
9000.0,60,21,2,1.84,1,4,0,54,9,5,1,1,0.48529122056013396
6750.0,42,8,1,2.58,6,5,0,36,44,5,1,1,0.4852922116213185
7200.0,50,16,0,2.17,4,4,0,48,42,2,0,1,0.4852964559977308
8400.0,29,24,1,1.28,5,4,1,55,36,4,1,1,0.48531744648270375
6600.0,32,29,1,3.77,9,4,0,45,85,1,0,1,0.4853282273734175
8400.0,34,14,0,4.93,2,3,0,60,16,4,1,1,0.48539936346479906
9000.0,53,3,1,4.11,7,4,0,59,79,5,1,1,0.4854291480027716
6600.0,24,23,0,2.84,2,3,0,52,45,1,0,1,0.4854343334531261
7800.0,22,7,0,4.27,2,4,0,33,67,3,0,1,0.48545852531107714
7800.0,51,25,2,4.72,4,4,0,43,88,3,0,1,0.48547733668590604
6600.0,51,10,1,4.86,6,4,0,57,35,1,0,1,0.48548113481528554
9000.0,28,1,1,1.07,3,4,1,60,43,5,1,1,0.48551113676642504
7800.0,38,23,2,3.41,6,4,0,48,75,3,0,1,0.4855670506170158
6750.0,58,15,1,4.29,5,5,0,35,24,5,1,1,0.48570390504769584
8400.0,24,19,1,4.49,4,4,0,36,69,4,1,1,0.48573246933813563
6600.0,48,26,2,3.93,0,3,0,54,90,1,0,1,0.4857485685278642
8400.0,39,27,2,2.54,6,4,0,56,4,4,1,1,0.48577420115390796
7200.0,57,9,2,4.56,4,4,0,60,24,2,0,1,0.48581696531284835
7800.0,23,16,2,3.37,1,3,0,55,83,3,0,1,0.4858374755604869
6750.0,41,6,1,3.19,5,5,0,33,44,5,1,1,0.4858411228006722
7200.0,50,9,0,2.09,2,4,0,44,60,2,0,1,0.48586252682241643
6750.0,33,21,2,1.36,4,5,0,30,24,5,1,1,0.48586926883969456
6600.0,45,17,0,4.92,0,3,1,59,71,1,0,1,0.48587859932332134
6600.0,46,29,2,2.18,5,4,0,46,80,1,0,1,0.4859077149795866
8400.0,54,19,1,3.44,8,4,0,56,68,4,1,1,0.48593566253065307
8400.0,41,15,1,1.41,3,4,0,51,16,4,1,1,0.48594707711235324
9000.0,27,5,2,2.16,0,4,0,38,93,5,1,1,0.4859481090410757
7200.0,51,14,0,1.8,4,4,0,44,85,2,0,1,0.4859746311779449
7200.0,55,17,0,4.5,7,4,0,50,63,2,0,1,0.4859834095639066
7200.0,31,14,1,2.14,4,4,0,51,6,2,0,1,0.48600568825473967
9000.0,43,24,2,4.86,9,4,0,58,41,5,1,1,0.48602644785069676
7800.0,50,24,0,3.31,1,3,0,53,69,3,0,1,0.4860862511573408
6750.0,32,17,2,4.35,8,5,1,38,88,5,1,1,0.48614474573875577
8400.0,40,29,0,2.12,6,4,0,39,75,4,1,1,0.48618493641446997
8400.0,56,14,2,1.22,0,4,0,43,98,4,1,1,0.4862469576053419
9000.0,37,26,0,1.31,6,4,0,48,13,5,1,1,0.48626785437601255
8400.0,49,8,1,2.37,1,4,0,44,69,4,1,1,0.48628032365532364
9000.0,23,23,1,2.59,1,3,0,56,20,5,1,1,0.48628478608118725
7200.0,30,26,1,3.24,4,4,0,43,9,2,0,1,0.4863031444047372
6600.0,29,15,2,4.84,0,4,0,41,2,1,0,1,0.48636466478874746
7200.0,30,12,1,4.28,0,4,0,34,47,2,0,1,0.48637907393079205
9000.0,59,16,2,2.52,2,4,0,57,6,5,1,1,0.4863907222562656
9000.0,32,12,1,2.92,2,4,0,42,40,5,1,1,0.48641909541038086
8400.0,38,19,1,3.94,0,3,0,58,21,4,1,1,0.4864449890984271
6750.0,36,13,0,1.14,9,5,0,41,2,5,1,1,0.4864974269768582
6600.0,28,17,2,1.66,4,4,0,44,80,1,0,1,0.4864998868390538
6600.0,38,9,1,4.86,3,4,1,55,30,1,0,1,0.48650949144425254
7800.0,37,21,0,1.34,4,3,0,60,68,3,0,1,0.4865294663436971
9000.0,58,3,1,4.04,3,4,0,56,31,5,1,1,0.4865353763875005
6750.0,41,14,1,3.87,8,5,0,35,43,5,1,1,0.48660074031777256
9000.0,33,21,1,1.42,2,4,0,43,14,5,1,1,0.48670151899513897
8400.0,48,19,0,2.02,8,4,0,50,80,4,1,1,0.4867026004717326
9000.0,23,15,0,2.87,4,3,0,56,71,5,1,1,0.4867259746624707
6600.0,39,4,0,4.71,9,4,0,51,97,1,0,1,0.48675159495872855
6750.0,53,25,2,1.68,8,5,0,38,62,5,1,1,0.4867573126968222
6600.0,51,18,0,2.81,0,3,0,60,18,1,0,1,0.48679265137352346
6600.0,39,27,0,3.31,0,3,0,50,30,1,0,1,0.48681379272008773
6600.0,50,20,0,3.14,2,3,0,59,51,1,0,1,0.48691178814425023
9000.0,57,17,2,4.15,0,3,0,59,96,5,1,1,0.4869216209692428
6750.0,37,15,2,3.55,8,5,0,41,14,5,1,1,0.48692281749406213
9000.0,53,20,0,2.93,0,4,0,37,27,5,1,1,0.4869317180240872
7800.0,36,0,2,3.24,7,4,0,58,89,3,0,1,0.48694152139259766
7800.0,27,1,1,1.2,3,4,0,54,6,3,0,1,0.48695139711188967
7200.0,53,11,1,2.08,1,4,0,41,91,2,0,1,0.48695372331119136
9000.0,30,19,1,2.86,3,4,0,37,66,5,1,1,0.48695850038437233
6600.0,43,8,0,4.28,7,4,0,49,72,1,0,1,0.48696356372301003
6600.0,29,18,1,3.21,3,3,0,60,49,1,0,1,0.48703710334711736
9000.0,47,1,0,3.12,1,4,1,47,93,5,1,1,0.48704029776477303
7800.0,31,23,1,4.62,5,4,0,42,31,3,0,1,0.48704610959446903
7800.0,50,8,2,4.59,2,4,1,57,60,3,0,1,0.4871105668323386
8400.0,36,20,1,1.12,2,4,0,35,92,4,1,1,0.4871508699028084
9000.0,40,23,0,2.63,3,4,0,31,93,5,1,1,0.4872041300443771
8400.0,44,27,0,4.59,7,4,0,47,12,4,1,1,0.48724724032266964
7800.0,53,12,2,4.61,5,4,0,55,53,3,0,1,0.48730749407451085
9000.0,23,29,1,1.0,2,4,0,30,66,5,1,1,0.48731481924371456
6600.0,58,29,0,4.94,4,4,0,36,67,1,0,1,0.48732030207449367
9000.0,25,13,0,2.8,8,4,0,48,49,5,1,1,0.48736795869573646
8400.0,45,11,0,2.56,1,4,0,36,71,4,1,1,0.48737231484156185
8400.0,27,7,2,3.73,7,4,0,50,97,4,1,1,0.48739587463064316
7800.0,24,5,1,1.2,9,4,0,58,65,3,0,1,0.487423106908815
8400.0,37,8,2,4.38,7,4,0,56,61,4,1,1,0.4874579962661822
6600.0,46,18,1,4.54,4,4,0,47,25,1,0,1,0.48748604153312536
7800.0,49,15,1,4.52,7,4,0,49,87,3,0,1,0.4874874329613506
8400.0,26,9,0,2.45,7,4,0,53,9,4,1,1,0.48748943471873885
8400.0,51,3,0,1.98,4,4,0,46,99,4,1,1,0.48751253894433416
9000.0,38,3,0,1.05,4,4,0,51,35,5,1,1,0.48754178110253477
7800.0,22,8,1,4.97,0,3,0,50,71,3,0,1,0.48755290174292754
9000.0,53,26,0,4.85,7,4,0,42,75,5,1,1,0.4875550615504334
8400.0,39,21,2,1.39,0,3,0,57,78,4,1,1,0.4875662116778878
6750.0,49,10,0,2.36,9,5,0,43,9,5,1,1,0.48760218000510236
8400.0,46,28,0,2.33,5,4,0,40,54,4,1,1,0.48764572985485766
7200.0,36,12,2,4.36,0,4,1,49,35,2,0,1,0.48765501494888414
9000.0,24,10,0,4.76,7,4,0,40,81,5,1,1,0.4876684987662594
7800.0,22,14,0,4.08,6,3,0,56,92,3,0,1,0.48769942841415276
7800.0,43,28,0,4.01,5,3,0,54,88,3,0,1,0.4877089274218373
6600.0,47,28,2,1.07,5,4,0,55,12,1,0,1,0.4877471064728186
9000.0,37,11,0,3.96,0,3,1,60,64,5,1,1,0.4877712677291921
8400.0,51,17,1,2.51,4,4,0,45,78,4,1,1,0.4878559142030002
6750.0,56,8,1,4.61,6,5,0,35,48,5,1,1,0.4878724192932922
9000.0,36,5,1,2.9,1,4,0,46,15,5,1,1,0.48787582388195017
6600.0,42,0,1,4.41,5,4,0,59,4,1,0,1,0.48788589382584296
7200.0,53,8,1,2.63,6,4,0,54,81,2,0,1,0.487943175367531
6600.0,54,28,1,1.54,6,4,1,57,66,1,0,1,0.487984051203127
7800.0,58,15,1,3.1,5,4,0,58,8,3,0,1,0.48799905054547976
7200.0,23,12,2,4.01,5,4,0,50,21,2,0,1,0.4880009469016546
9000.0,38,28,0,2.54,4,4,0,38,26,5,1,1,0.4880091503853747
6750.0,46,14,2,4.81,4,5,0,32,15,5,1,1,0.4880165191254022
9000.0,25,9,1,4.24,2,4,1,45,57,5,1,1,0.4880571307482771
7800.0,23,2,2,4.89,4,4,0,42,96,3,0,1,0.4880937950947925
8400.0,23,29,2,2.65,4,3,0,54,93,4,1,1,0.488093919814768
8400.0,43,10,2,1.97,0,4,0,40,85,4,1,1,0.4881215424566335
7800.0,58,10,1,1.95,5,4,0,59,31,3,0,1,0.48812652871980194
6600.0,27,17,2,4.77,1,3,0,57,42,1,0,1,0.48812977520648104
8400.0,59,24,0,4.66,5,4,0,37,98,4,1,1,0.48814675407396335
6750.0,35,12,0,2.34,4,5,1,33,20,5,1,1,0.4881541753226876
8400.0,56,1,2,1.84,1,4,0,56,41,4,1,1,0.4881719663394435
7800.0,36,28,2,1.03,3,4,0,42,50,3,0,1,0.4881959234567832
7800.0,58,22,2,3.36,6,4,0,60,13,3,0,1,0.4881978605399413
8400.0,54,26,2,1.9,2,4,0,48,24,4,1,1,0.48820005512775405
6750.0,38,22,0,3.13,8,5,1,38,17,5,1,1,0.48822466351694227
9000.0,28,8,0,4.75,9,4,0,46,85,5,1,1,0.4882282631938658
8400.0,33,19,1,1.4,1,4,0,36,50,4,1,1,0.4882477710260619
9000.0,38,12,1,4.99,6,4,0,47,57,5,1,1,0.48833983025193967
6750.0,25,22,2,1.5,8,5,0,37,3,5,1,1,0.48834697950823114
9000.0,24,4,1,3.18,2,3,0,59,71,5,1,1,0.4883501521398006
7200.0,50,23,0,3.57,4,4,0,34,95,2,0,1,0.4883605717806492
6600.0,31,5,2,1.41,3,4,0,46,88,1,0,1,0.488410227410312
7800.0,51,16,2,3.23,9,4,0,59,86,3,0,1,0.4884341977220349
9000.0,26,15,2,2.63,7,4,0,56,19,5,1,1,0.4884411829847906
7200.0,24,15,2,2.09,7,4,0,48,86,2,0,1,0.4884662419687901
9000.0,55,9,1,1.17,1,4,0,44,79,5,1,1,0.48846920000192096
6600.0,45,29,1,1.32,8,4,0,49,71,1,0,1,0.4884953867118866
7800.0,24,8,1,3.7,5,4,0,39,97,3,0,1,0.4885048120229316
6600.0,54,6,1,1.54,2,4,0,53,29,1,0,1,0.48850797664199064
6750.0,51,5,2,4.44,6,5,0,42,20,5,1,1,0.48850934735914925
6600.0,37,25,0,2.8,4,4,0,30,95,1,0,1,0.48853708232483595
6600.0,40,23,0,3.13,0,3,0,45,80,1,0,1,0.48854299159997633
7200.0,38,0,1,3.77,6,4,0,60,8,2,0,1,0.4885597003724951
6750.0,52,12,1,2.7,9,5,0,37,81,5,1,1,0.4886460101597268
7200.0,48,8,0,3.44,5,4,0,50,35,2,0,1,0.4886495544250563
7200.0,22,10,0,4.09,7,4,0,43,52,2,0,1,0.48865800241655427
8400.0,30,22,1,3.73,1,3,0,53,38,4,1,1,0.48866419068211786
8400.0,25,29,2,1.82,1,3,0,54,44,4,1,1,0.4887064732956851
7200.0,38,22,1,3.03,4,4,0,43,31,2,0,1,0.4887195695176908
9000.0,32,21,2,2.96,1,4,0,37,44,5,1,1,0.4887636264618281
6750.0,46,7,2,1.63,2,5,0,34,16,5,1,1,0.4888224030956902
6600.0,25,15,0,3.03,4,4,0,34,66,1,0,1,0.48883911105911365
7800.0,43,29,1,2.66,6,4,0,50,1,3,0,1,0.4888661708347582
7200.0,52,24,1,4.52,0,4,1,37,85,2,0,1,0.488867376045754
7800.0,38,23,2,2.73,6,4,0,54,11,3,0,1,0.48887228984915626
6600.0,24,16,2,2.42,7,4,0,54,26,1,0,1,0.48888997214666946
8400.0,24,29,1,2.32,5,4,0,41,11,4,1,1,0.48898227449477205
9000.0,26,13,2,1.61,6,4,0,55,23,5,1,1,0.4889855671878847
8400.0,55,12,0,3.58,5,4,0,51,25,4,1,1,0.48898951826814435
6600.0,29,9,1,4.0,3,4,0,45,10,1,0,1,0.48899958866407084
9000.0,50,21,2,4.57,6,4,0,53,36,5,1,1,0.4890067076301264
9000.0,28,3,2,3.69,1,4,0,41,61,5,1,1,0.4890133055349712
7800.0,46,12,0,4.94,2,4,0,40,19,3,0,1,0.48902745409986886
6600.0,57,22,0,1.01,2,4,0,37,76,1,0,1,0.48904191930972785
8400.0,23,16,1,1.29,7,4,0,53,10,4,1,1,0.4890481561735374
6600.0,37,4,1,1.08,3,4,0,53,15,1,0,1,0.48908561504249465
7200.0,27,13,2,2.13,0,3,0,59,44,2,0,1,0.48910254748740195
8400.0,36,25,2,1.97,5,4,0,44,68,4,1,1,0.4891251015916093
9000.0,44,16,2,4.72,4,4,0,43,81,5,1,1,0.48916073314901276
6600.0,58,15,0,4.74,3,4,0,45,17,1,0,1,0.4891883336867125
7800.0,22,24,0,1.15,8,4,0,43,46,3,0,1,0.48924011630125674
7200.0,28,3,1,1.59,5,4,0,53,29,2,0,1,0.4892446364797307
7200.0,43,14,2,1.25,0,4,0,39,78,2,0,1,0.4892874035544159
7800.0,39,11,2,4.38,1,3,0,60,67,3,0,1,0.4893323565678966
7800.0,30,6,1,1.38,7,4,0,55,47,3,0,1,0.48933242600831967
7800.0,43,18,0,4.2,3,4,0,40,14,3,0,1,0.48933837085297366
7800.0,46,25,2,4.94,9,4,0,52,71,3,0,1,0.48942346467331505
7800.0,31,7,2,1.29,5,4,0,54,48,3,0,1,0.4894345149887673
7200.0,31,29,0,4.57,7,4,0,30,98,2,0,1,0.48944152300587934
8400.0,51,25,1,4.95,8,4,0,45,88,4,1,1,0.48949757344269706
9000.0,39,21,2,2.31,4,4,0,51,7,5,1,1,0.4895262823797725
7200.0,48,12,2,1.46,9,4,0,60,98,2,0,1,0.4895339554762776
6600.0,58,14,1,3.52,6,4,0,57,25,1,0,1,0.48954848211034957
8400.0,50,14,1,2.68,2,4,0,39,84,4,1,1,0.4895949143005476
7800.0,28,5,2,4.57,0,3,0,59,47,3,0,1,0.4896496352388139
9000.0,46,0,1,3.08,4,4,1,57,87,5,1,1,0.4896709808575394
9000.0,37,14,1,1.1,2,4,0,43,35,5,1,1,0.48969392059526895
6600.0,40,11,2,1.39,5,4,0,55,44,1,0,1,0.4896944838100941
7800.0,54,27,1,2.78,8,4,0,56,19,3,0,1,0.48975385065756005
9000.0,59,27,1,2.52,3,4,0,40,68,5,1,1,0.48980134580909923
7200.0,57,4,0,3.21,0,4,0,37,77,2,0,1,0.48982042745737164
7800.0,35,9,2,2.02,0,4,0,36,90,3,0,1,0.48983580771426866
6600.0,29,2,1,4.5,2,4,0,42,31,1,0,1,0.48987316219918964
7200.0,34,13,2,3.05,4,4,0,51,15,2,0,1,0.48987613443106054
6600.0,39,7,0,4.12,3,3,0,59,63,1,0,1,0.4898935343760037
7200.0,36,5,1,3.84,7,4,0,55,35,2,0,1,0.48990576119746176
7800.0,39,7,0,4.11,5,4,0,48,17,3,0,1,0.4899215401334899
7800.0,29,16,1,2.64,5,4,0,37,97,3,0,1,0.4899852174153141
7800.0,25,16,1,1.33,8,4,0,46,86,3,0,1,0.48999478770048127
7200.0,46,6,0,2.79,6,4,0,49,64,2,0,1,0.4899987836921541
9000.0,44,10,0,2.44,6,4,0,50,39,5,1,1,0.4900031396409126
6750.0,58,14,1,3.23,8,5,0,32,95,5,1,1,0.49002948475278524
7800.0,43,5,0,1.06,9,4,0,54,97,3,0,1,0.49003140652228677
8400.0,59,23,2,2.55,8,4,0,56,81,4,1,1,0.49003394916794724
8400.0,37,5,2,4.71,0,4,0,45,5,4,1,1,0.4900370505200774
7200.0,31,22,2,3.26,1,3,0,58,28,2,0,1,0.49010512637959347
7800.0,32,1,0,2.76,1,3,0,55,76,3,0,1,0.4901054385897026
6600.0,27,6,2,1.36,4,4,0,50,50,1,0,1,0.49010757062460575
7800.0,48,22,2,1.89,1,4,0,41,50,3,0,1,0.4901350503568891
8400.0,44,23,2,4.5,1,4,0,31,90,4,1,1,0.49013558510852384
6600.0,56,20,0,1.58,8,4,0,58,12,1,0,1,0.4901634449863249
7800.0,35,22,0,4.04,8,4,0,43,48,3,0,1,0.4902272469693478
8400.0,51,13,0,2.52,0,4,0,40,7,4,1,1,0.49023764937061415
6750.0,60,25,1,2.02,6,5,0,34,13,5,1,1,0.49028640869228
9000.0,49,15,2,2.46,2,4,0,52,1,5,1,1,0.4902938916327203
7200.0,50,12,0,3.47,7,4,0,52,36,2,0,1,0.4903212838355802
8400.0,48,25,0,1.74,1,3,0,47,99,4,1,1,0.490339803720595
6600.0,40,6,0,2.58,5,4,0,41,95,1,0,1,0.4904139327063421
6600.0,31,23,2,1.73,7,4,0,50,47,1,0,1,0.490428033018811
6750.0,47,27,0,1.01,9,5,0,35,0,5,1,1,0.4904943671579432
6750.0,56,14,2,2.15,7,5,0,40,46,5,1,1,0.490508358772864
7800.0,40,15,0,3.54,2,4,0,36,31,3,0,1,0.490517945542722
7200.0,32,29,2,2.98,1,3,0,53,45,2,0,1,0.4905322898143858
7200.0,29,21,1,4.71,1,3,0,49,49,2,0,1,0.49057928676374507
7800.0,42,27,1,1.65,9,4,0,54,32,3,0,1,0.4905992036603119
8400.0,43,17,1,3.55,2,4,0,37,55,4,1,1,0.4906079376130248
7800.0,31,23,0,3.39,4,3,0,54,45,3,0,1,0.49064063674548924
8400.0,25,16,1,3.93,1,4,0,31,39,4,1,1,0.49066441778862085
7800.0,50,13,1,3.14,3,4,0,40,87,3,0,1,0.4906906002134205
8400.0,60,16,0,3.54,1,4,1,42,80,4,1,1,0.490703016655762
7200.0,26,19,1,1.78,0,4,0,32,25,2,0,1,0.49075940107965416
8400.0,25,28,1,3.1,3,3,0,55,18,4,1,1,0.49077863757330575
7800.0,38,27,2,3.88,5,4,0,41,58,3,0,1,0.4907891499212762
9000.0,35,8,1,3.8,3,3,0,58,88,5,1,1,0.49081351985479843
8400.0,55,7,0,4.06,4,4,0,44,65,4,1,1,0.4908574737185243
8400.0,33,15,0,2.81,1,4,1,41,31,4,1,1,0.4909045915643759
7200.0,47,9,0,4.86,5,4,0,48,14,2,0,1,0.4909908435672989
6750.0,40,8,1,3.43,8,5,0,37,23,5,1,1,0.49100273258299726
8400.0,38,22,2,3.41,2,4,0,40,30,4,1,1,0.4910513805820251
9000.0,43,27,0,2.32,8,4,0,40,87,5,1,1,0.4910665641743901
8400.0,34,20,1,4.35,0,4,0,32,6,4,1,1,0.49179425465924026
9000.0,23,5,1,3.9,3,4,0,37,54,5,1,1,0.4925984486645934
7200.0,24,26,0,2.42,1,3,0,46,12,2,0,1,0.49390177113893174
7800.0,24,22,1,3.61,9,4,0,44,45,3,0,1,0.49397151757962543
7200.0,29,8,2,4.17,1,4,0,33,72,2,0,1,0.49401243545031537
7800.0,51,25,0,2.78,5,3,0,55,79,3,0,1,0.49468373522497533
9000.0,37,5,0,4.47,5,4,1,45,82,5,1,1,0.49473463017051394
6600.0,26,8,2,2.73,0,4,0,34,47,1,0,1,0.49482569139142973
6600.0,22,7,1,1.08,2,4,0,31,90,1,0,1,0.4948441950591079
7800.0,25,9,1,1.3,0,4,0,32,39,3,0,1,0.49494014158326105
9000.0,54,11,0,4.98,9,4,0,45,98,5,1,1,0.49526265334826686
7800.0,38,16,1,4.79,1,3,0,51,41,3,0,1,0.495515211070918
7800.0,56,13,1,3.76,7,4,0,51,50,3,0,1,0.49569314642927936
9000.0,45,11,2,1.79,5,4,0,52,36,5,1,1,0.49589957681761726
8400.0,42,2,1,4.18,1,4,0,40,24,4,1,1,0.4959385683949749
7200.0,33,12,0,1.25,5,3,0,58,65,2,0,1,0.49639190772577335
7200.0,25,29,2,1.73,2,3,1,60,36,2,0,1,0.49661499318083796
7200.0,49,15,2,1.34,4,4,0,47,50,2,0,1,0.4969859535184604
8400.0,39,19,0,4.3,0,3,0,43,35,4,1,1,0.49787515087773626
8400.0,51,22,0,3.65,1,3,0,51,14,4,1,1,0.49790542227035023
9000.0,58,27,2,1.75,7,4,0,53,22,5,1,1,0.49834733703092726
8400.0,22,1,2,1.18,2,4,0,42,31,4,1,1,0.49837702163034264
7200.0,57,16,1,3.26,8,4,0,47,79,2,0,1,0.49875519400817786
8400.0,26,3,1,3.06,9,4,0,48,62,4,1,1,0.4992351643299992
9000.0,47,14,2,2.11,8,4,0,50,78,5,1,1,0.4994661886293216
8400.0,25,24,0,2.67,4,3,0,45,50,4,1,1,0.49949624925903924
7800.0,40,20,1,2.81,2,4,0,30,42,3,0,1,0.49968196932289444
9000.0,27,6,1,2.22,4,4,1,52,0,5,1,1,0.49978735037808264
7800.0,49,12,0,1.67,1,4,0,33,28,3,0,1,0.5000654077350609
7800.0,25,5,1,3.56,6,3,0,59,63,3,0,1,0.5006589134138968
9000.0,53,26,1,3.38,0,3,0,45,49,5,1,1,0.5010307122991442
8400.0,53,12,2,2.32,0,3,0,54,69,4,1,1,0.5017528590837421
7200.0,42,5,1,4.91,0,3,0,51,27,2,0,1,0.5024386364159091
8400.0,40,7,1,4.78,8,4,0,39,92,4,1,1,0.5030898536446665
6600.0,40,27,1,4.97,7,3,0,54,44,1,0,1,0.5032072713050028
7200.0,23,16,2,3.3,7,4,0,38,50,2,0,1,0.5034571607537606
8400.0,45,13,0,2.34,7,4,0,37,68,4,1,1,0.5036762710764566
7200.0,46,14,2,4.26,1,4,0,31,40,2,0,1,0.5041594214088735
8400.0,51,11,0,4.63,7,4,0,40,37,4,1,1,0.5042385659053865
7200.0,52,26,2,3.83,3,3,0,50,71,2,0,1,0.5042828378769454
7200.0,34,8,1,1.2,5,4,0,38,48,2,0,1,0.5051661339933808
6750.0,30,1,1,1.37,8,5,1,31,75,5,1,1,0.5054872399520324
8400.0,23,0,2,4.65,0,3,0,46,51,4,1,1,0.5062397428961287
7200.0,47,27,1,2.97,6,3,0,53,52,2,0,1,0.5062751933130006
6600.0,34,4,1,3.99,2,3,0,47,68,1,0,1,0.5062965558200863
6600.0,42,25,1,3.27,5,4,1,36,56,1,0,1,0.5071336442077348
8400.0,59,8,0,4.31,8,4,0,45,31,4,1,1,0.5072099889605378
