Monthly_Salary,Age,Overtime_Hours,Promotions,Employee_Satisfaction_Score,Years_At_Company,Job_Title_enc,Risigned_enc,Work_Hours_Per_Week,Training_Hours,Performance_Score,High_Performance,High_Salary,propensity_score
5850.0,45,9,2,2.99,3,5,0,40,52,3,0,0,0.4750227469111012
4950.0,42,25,1,3.05,6,5,0,31,82,1,0,0,0.4750415141647777
6300.0,23,5,1,1.97,8,5,0,46,39,4,1,0,0.47505168561418776
6300.0,34,5,2,3.81,5,5,1,48,77,4,1,0,0.475055505910839
4950.0,52,0,2,2.17,1,5,0,43,49,1,0,0,0.47507365165418125
4950.0,28,28,0,1.99,8,5,0,30,61,1,0,0,0.4750971484851128
6300.0,46,8,1,3.08,1,5,0,36,17,4,1,0,0.4751551400665962
6300.0,25,10,1,1.8,6,5,0,40,36,4,1,0,0.47516192546695774
5850.0,49,14,2,1.47,5,5,1,53,63,3,0,0,0.4752427542399616
4950.0,22,19,1,2.42,9,5,0,37,70,1,0,0,0.47525999769571126
6300.0,60,20,0,3.68,5,5,0,39,19,4,1,0,0.4752779634077808
5400.0,55,4,2,2.12,6,5,0,53,56,2,0,0,0.4752804486640799
6300.0,36,9,2,3.0,5,5,0,43,42,4,1,0,0.47530330036508717
4950.0,37,25,1,4.69,8,5,0,31,89,1,0,0,0.4753043810415277
6300.0,58,7,2,3.03,2,5,0,41,62,4,1,0,0.47532753351673007
4950.0,37,10,2,4.47,3,5,0,38,26,1,0,0,0.4753555320071213
5850.0,51,12,0,1.49,4,5,0,33,81,3,0,0,0.4753659013578947
5850.0,36,28,2,1.54,7,5,0,36,81,3,0,0,0.4754160073240959
6300.0,51,19,1,2.43,7,5,0,43,51,4,1,0,0.47566910333403634
6300.0,56,3,1,2.94,7,5,0,56,12,4,1,0,0.4757356865549138
6300.0,28,12,1,1.29,7,5,0,40,57,4,1,0,0.47578603175497464
5850.0,45,12,0,4.67,2,5,0,31,5,3,0,0,0.4758032311379161
5400.0,56,20,2,4.39,3,5,0,33,74,2,0,0,0.47584314205642375
5850.0,48,16,2,2.34,9,5,0,47,94,3,0,0,0.47591457890356675
5850.0,45,13,2,2.03,7,5,0,43,95,3,0,0,0.47594603211745395
4950.0,44,8,2,3.79,5,5,0,46,28,1,0,0,0.4759732666640581
5400.0,33,10,0,2.26,5,5,1,36,99,2,0,0,0.47598163941621735
5850.0,37,18,1,2.4,4,5,0,38,0,3,0,0,0.47600874850363467
6300.0,60,19,0,1.17,5,5,0,35,78,4,1,0,0.4761438165977712
5850.0,43,8,2,4.65,7,5,0,43,79,3,0,0,0.47616261212389493
5400.0,58,5,1,3.73,6,5,0,51,19,2,0,0,0.4762205158842308
6300.0,23,14,1,4.73,3,5,1,33,48,4,1,0,0.4762285662344923
4550.0,50,14,1,3.1,9,6,0,31,19,3,0,0,0.47625049282907117
6300.0,55,26,2,4.7,4,5,0,39,12,4,1,0,0.4762676996629429
4200.0,45,14,2,2.26,8,6,0,31,29,2,0,0,0.4762800786118695
5850.0,28,12,0,1.17,2,5,0,30,6,3,0,0,0.47628721414507136
6300.0,31,1,0,1.12,5,5,0,33,91,4,1,0,0.47630592884912115
5850.0,37,5,2,1.83,5,5,0,47,33,3,0,0,0.4763395736035304
5400.0,57,6,1,3.63,1,5,0,35,46,2,0,0,0.47645848611813435
6300.0,48,25,0,3.35,6,5,0,35,18,4,1,0,0.47646966375975
4950.0,51,23,2,4.39,7,5,0,37,91,1,0,0,0.47652831492883624
6300.0,57,13,2,3.69,7,5,1,60,35,4,1,0,0.4765955954932492
4550.0,60,0,1,2.07,9,6,0,36,66,3,0,0,0.47662720360194755
6300.0,39,1,1,1.28,8,5,0,49,67,4,1,0,0.4766460753375248
5400.0,36,10,0,2.76,9,5,0,43,44,2,0,0,0.47669768176313065
4950.0,22,12,2,1.92,8,5,0,43,57,1,0,0,0.47669819765867777
6300.0,36,20,1,3.32,5,5,0,35,19,4,1,0,0.4767803549192849
5850.0,30,7,2,4.01,4,5,1,40,92,3,0,0,0.4767891888105891
6300.0,49,10,0,2.13,7,5,0,45,27,4,1,0,0.4767973469894112
6300.0,35,15,1,2.08,5,5,0,31,82,4,1,0,0.4768883402332158
5250.0,35,13,2,3.27,9,6,0,32,3,5,1,0,0.4770377752832525
5400.0,60,11,0,3.08,6,5,0,42,43,2,0,0,0.4771598343050179
4950.0,34,15,2,4.06,2,5,0,34,5,1,0,0,0.4771637987205381
5850.0,54,2,0,4.66,4,5,0,41,14,3,0,0,0.47719621612214963
6300.0,34,17,0,4.17,6,5,0,34,8,4,1,0,0.47723631712692866
6300.0,24,7,1,1.33,9,5,0,45,54,4,1,0,0.47729019973800474
6300.0,48,26,1,2.55,7,5,0,33,87,4,1,0,0.47729113767676334
4950.0,46,25,2,4.02,8,5,0,42,48,1,0,0,0.4772951089507117
5850.0,33,27,2,3.96,8,5,0,39,33,3,0,0,0.4773015232399752
5850.0,51,9,1,1.51,5,5,0,38,91,3,0,0,0.4773234781892918
4950.0,49,2,2,3.18,8,5,0,56,38,1,0,0,0.47732974412068657
6300.0,37,28,2,4.6,8,5,1,48,30,4,1,0,0.4774221630676707
5400.0,44,14,0,1.51,5,5,0,34,53,2,0,0,0.4774583931340352
6300.0,46,11,1,2.7,8,5,0,47,41,4,1,0,0.47749854307815653
5400.0,49,19,2,3.38,7,5,0,43,56,2,0,0,0.47758462965152987
6300.0,43,0,0,4.34,4,5,0,36,36,4,1,0,0.4776544669643549
5400.0,50,13,1,3.1,0,5,0,32,4,2,0,0,0.47769638827308375
5400.0,40,26,1,1.88,3,5,0,32,1,2,0,0,0.47769820511340344
5850.0,60,10,0,4.36,8,5,1,49,83,3,0,0,0.4778285958371954
5400.0,32,25,1,4.68,9,5,0,36,38,2,0,0,0.4778520437182872
4950.0,55,6,2,2.14,1,5,0,38,56,1,0,0,0.47793996462703486
5850.0,52,10,2,4.92,5,5,0,43,39,3,0,0,0.4780434658779999
5850.0,34,9,1,3.5,5,5,0,36,38,3,0,0,0.478051639094781
6300.0,30,12,2,2.12,8,5,0,50,8,4,1,0,0.4780517994966004
6300.0,36,4,1,2.33,9,5,0,51,30,4,1,0,0.4780613834987272
4950.0,60,3,2,4.77,1,5,0,35,75,1,0,0,0.478090462956204
5400.0,60,23,2,3.3,4,5,1,48,38,2,0,0,0.47813919770763635
5400.0,29,27,0,4.98,7,5,1,30,67,2,0,0,0.47824604502683665
5850.0,53,26,2,1.34,3,5,0,32,69,3,0,0,0.4782819250996582
4950.0,26,0,2,4.0,3,5,0,39,14,1,0,0,0.47838960631291255
5400.0,41,16,0,3.98,6,5,0,32,40,2,0,0,0.4784667169970341
5850.0,34,12,2,1.88,8,5,0,42,84,3,0,0,0.47849591796552166
5850.0,33,26,1,1.29,5,5,1,40,31,3,0,0,0.47850295702173395
5850.0,43,1,0,4.53,5,5,0,39,19,3,0,0,0.47854612224800025
5400.0,52,9,2,1.05,4,5,0,41,79,2,0,0,0.4785701524149548
6300.0,31,14,1,1.34,8,5,0,44,24,4,1,0,0.4786312696281513
4550.0,48,11,2,4.13,8,6,0,30,20,3,0,0,0.47866874516187036
4950.0,42,22,2,4.66,9,5,0,40,69,1,0,0,0.47877497397582913
6300.0,45,22,1,4.36,9,5,0,36,79,4,1,0,0.478891050125515
6300.0,29,6,2,3.96,6,5,0,37,71,4,1,0,0.47890345809752705
5400.0,56,13,2,4.83,2,5,0,31,72,2,0,0,0.4790400659397713
5400.0,39,17,2,2.18,7,5,0,47,9,2,0,0,0.4790603887777254
6300.0,39,28,2,3.06,8,5,1,45,66,4,1,0,0.47906671197200457
5400.0,53,11,1,2.34,7,5,1,49,89,2,0,0,0.4790864508603595
4550.0,39,4,2,2.73,9,6,0,31,48,3,0,0,0.4791911144448832
6300.0,55,4,1,3.89,2,5,0,35,47,4,1,0,0.4792664385345742
5400.0,39,4,1,2.71,8,5,0,49,22,2,0,0,0.47929838962126053
5850.0,58,24,2,1.25,1,5,0,32,44,3,0,0,0.4793245055982611
6300.0,55,16,1,1.19,3,5,0,37,33,4,1,0,0.4793273178190087
6300.0,55,4,1,1.8,2,5,0,36,61,4,1,0,0.47938973580753597
5850.0,58,6,0,2.15,5,5,0,39,58,3,0,0,0.47939332313057104
5400.0,39,4,1,2.91,4,5,0,31,89,2,0,0,0.4794393083896775
4950.0,53,27,0,1.62,3,5,1,36,28,1,0,0,0.47944579419449623
4950.0,44,19,1,1.7,5,5,0,39,10,1,0,0,0.4794684329455792
5400.0,31,14,1,1.14,8,5,0,36,86,2,0,0,0.47960439347446826
6300.0,54,17,0,1.28,8,5,0,36,97,4,1,0,0.47967047901046045
4950.0,49,1,2,4.78,3,5,0,38,59,1,0,0,0.47969165364000826
6300.0,54,23,2,4.95,9,5,0,47,28,4,1,0,0.4797029720365664
5400.0,41,13,0,2.89,8,5,1,42,85,2,0,0,0.4797581265777327
4950.0,42,6,0,4.69,5,5,0,36,12,1,0,0,0.47977641994998166
5400.0,39,12,1,3.35,5,5,0,33,54,2,0,0,0.4797774793615985
6300.0,47,4,2,1.6,3,5,0,46,10,4,1,0,0.4798780558002222
5850.0,32,13,1,1.64,8,5,0,39,60,3,0,0,0.47991231975209525
4950.0,26,5,1,2.04,7,5,0,44,10,1,0,0,0.47997937773885785
5850.0,59,2,0,3.74,7,5,0,46,36,3,0,0,0.47999227362815006
4950.0,53,15,0,1.68,4,5,0,34,31,1,0,0,0.4803533492954209
4950.0,55,0,2,4.44,7,5,0,49,65,1,0,0,0.48037722700966556
6300.0,53,0,1,4.5,9,5,0,49,65,4,1,0,0.4804585798938466
6300.0,50,25,0,2.15,8,5,1,46,31,4,1,0,0.4805294936274911
6300.0,48,5,1,4.89,7,5,0,39,71,4,1,0,0.4806178271199257
6300.0,49,17,0,4.75,6,5,0,36,0,4,1,0,0.48067557499467306
4950.0,39,13,2,3.52,5,5,0,35,58,1,0,0,0.48081864465427754
5850.0,41,0,1,1.74,3,5,0,39,27,3,0,0,0.4808819860695955
6300.0,43,11,1,4.31,9,5,1,57,3,4,1,0,0.4809447933327578
4950.0,33,9,1,3.54,6,5,0,31,77,1,0,0,0.480946948204154
5400.0,43,25,0,3.65,6,5,1,36,37,2,0,0,0.4810091115821515
4550.0,46,0,2,1.03,7,6,1,40,47,3,0,0,0.4810320390307724
5400.0,30,11,2,2.79,6,5,0,35,69,2,0,0,0.48110857319314015
5400.0,32,7,1,3.02,2,5,0,31,8,2,0,0,0.48111718593644864
5400.0,36,7,0,2.98,9,5,1,49,47,2,0,0,0.48119390001799967
5850.0,29,2,1,4.78,9,5,0,41,55,3,0,0,0.4812170843573876
4950.0,25,13,2,3.41,9,5,1,47,74,1,0,0,0.4812329029948312
4950.0,40,6,2,1.56,3,5,0,43,0,1,0,0,0.4813762699548912
4950.0,54,14,2,1.83,8,5,0,49,50,1,0,0,0.4813880045714586
5400.0,46,1,1,2.4,8,5,0,52,15,2,0,0,0.48154209570625034
5400.0,38,5,0,4.2,2,5,1,31,55,2,0,0,0.4815421431826065
5400.0,50,14,1,4.37,7,5,0,34,82,2,0,0,0.4815588066823777
5850.0,41,3,2,1.51,1,5,0,32,65,3,0,0,0.48157940486905737
4950.0,59,3,2,4.73,7,5,0,53,19,1,0,0,0.4816007413965725
4950.0,42,7,0,2.89,7,5,0,33,80,1,0,0,0.48163274530720307
5400.0,34,7,2,3.97,5,5,0,32,80,2,0,0,0.48211693664165967
4950.0,59,27,2,2.96,8,5,0,40,69,1,0,0,0.48216197032800545
4950.0,42,9,1,1.85,1,5,1,34,60,1,0,0,0.4821692060140818
5850.0,23,4,2,1.94,3,5,0,34,30,3,0,0,0.4821813044455084
4950.0,30,9,2,4.15,5,5,0,37,18,1,0,0,0.48223707942158633
5850.0,60,14,2,3.26,1,5,0,32,46,3,0,0,0.482294912806782
5850.0,36,0,0,3.55,6,5,0,35,44,3,0,0,0.4823167810962873
5850.0,45,2,0,1.35,6,5,0,42,25,3,0,0,0.4823510664646935
4950.0,48,9,0,1.16,9,5,0,44,50,1,0,0,0.48236022564095465
5400.0,27,18,1,1.32,8,5,0,33,65,2,0,0,0.4823648346382391
6300.0,40,8,0,1.54,7,5,0,39,31,4,1,0,0.4824394064878967
5400.0,26,23,1,3.2,7,5,0,33,2,2,0,0,0.4824526065305437
6300.0,44,11,2,4.07,4,5,1,45,32,4,1,0,0.482475868605528
5400.0,26,12,2,1.55,9,5,0,47,19,2,0,0,0.4825559627887446
5400.0,31,1,2,2.3,7,5,0,49,10,2,0,0,0.4825564713605392
5400.0,45,2,0,1.72,5,5,0,41,8,2,0,0,0.48257373490243
5850.0,59,28,2,3.88,7,5,0,41,23,3,0,0,0.482760128701301
4950.0,33,3,1,3.16,7,5,0,33,95,1,0,0,0.48286076866512173
4950.0,60,3,2,3.48,8,5,0,49,79,1,0,0,0.482985788668399
6300.0,59,22,2,3.74,8,5,0,47,15,4,1,0,0.4831972107272799
5850.0,40,5,1,1.67,1,5,0,32,9,3,0,0,0.4832046722314937
5850.0,30,26,1,3.76,9,5,0,32,36,3,0,0,0.4833504477068352
4950.0,57,29,0,1.1,8,5,1,45,33,1,0,0,0.4835467773229205
6300.0,38,18,2,2.38,4,5,0,31,44,4,1,0,0.48355052139377175
6300.0,31,17,1,1.52,8,5,0,39,19,4,1,0,0.4835839097561502
5850.0,34,0,2,3.04,6,5,0,47,3,3,0,0,0.48362866519511616
4950.0,30,12,2,1.44,5,5,0,30,85,1,0,0,0.48363552747660554
6300.0,45,22,1,2.41,6,5,0,32,43,4,1,0,0.4836552232723314
5400.0,52,28,2,3.87,9,5,0,40,47,2,0,0,0.48370115345342873
5400.0,60,27,2,3.49,8,5,1,48,62,2,0,0,0.48376983835288984
6300.0,58,20,0,4.83,6,5,0,34,6,4,1,0,0.48379943942965425
4950.0,52,4,2,3.68,4,5,0,42,26,1,0,0,0.48387344673325033
6300.0,27,26,2,4.02,6,5,0,30,12,4,1,0,0.483984506689638
4950.0,54,19,2,1.68,6,5,0,43,25,1,0,0,0.484031552853376
6300.0,40,0,1,2.83,9,5,0,45,60,4,1,0,0.48406936935341444
5850.0,43,6,1,3.31,7,5,0,35,82,3,0,0,0.4841137516417036
4950.0,44,0,2,1.88,0,5,0,37,2,1,0,0,0.4841495003144343
6300.0,34,14,0,4.77,7,5,1,40,9,4,1,0,0.4843825444469292
5400.0,54,10,1,4.0,9,5,0,39,91,2,0,0,0.4843901855911773
5850.0,59,4,1,2.92,6,5,0,40,71,3,0,0,0.48444643342521293
6300.0,55,15,2,2.58,2,5,0,30,59,4,1,0,0.4844627213552422
4950.0,52,18,2,4.26,9,5,0,38,93,1,0,0,0.4844687709908515
5850.0,60,29,1,3.5,6,5,0,35,11,3,0,0,0.4845115543531793
6300.0,33,1,2,2.23,4,5,0,37,43,4,1,0,0.4845215205269388
5850.0,34,0,0,2.16,6,5,0,32,64,3,0,0,0.48461059115163574
4950.0,41,9,1,1.94,5,5,0,37,20,1,0,0,0.48478970159033336
4950.0,30,15,0,1.75,8,5,0,30,54,1,0,0,0.48494695913539004
6300.0,24,15,2,1.24,4,5,0,33,7,4,1,0,0.4849849483286718
4950.0,54,23,1,2.53,4,5,1,40,19,1,0,0,0.48501070599110285
4950.0,41,22,1,3.76,9,5,0,32,67,1,0,0,0.48519472982108414
5400.0,55,15,0,1.66,2,5,1,38,4,2,0,0,0.4853293660282988
4950.0,54,13,1,2.43,6,5,0,35,64,1,0,0,0.4853978680961534
4950.0,42,24,2,1.9,9,5,0,43,23,1,0,0,0.48541310304196
5400.0,42,15,2,3.44,3,5,0,33,5,2,0,0,0.48547459791159076
5250.0,46,4,2,2.44,9,6,0,31,27,5,1,0,0.4855134979573428
5400.0,53,15,2,3.99,4,5,0,33,45,2,0,0,0.4856715151446418
5850.0,59,17,1,3.62,8,5,0,34,93,3,0,0,0.485792293783366
6300.0,59,11,1,4.81,2,5,0,32,1,4,1,0,0.4858524783229736
3850.0,47,0,2,2.33,7,6,0,31,4,1,0,0,0.4859409970171619
6300.0,29,1,1,4.1,7,5,0,40,4,4,1,0,0.4859422089559974
5250.0,54,5,2,2.29,9,6,1,35,82,5,1,0,0.48596418977357536
5400.0,52,16,2,3.03,9,5,0,43,63,2,0,0,0.485976218254282
4950.0,53,0,2,4.71,3,5,0,30,97,1,0,0,0.48618631844374777
5850.0,57,2,1,4.59,4,5,0,31,78,3,0,0,0.4863154464609967
5850.0,54,29,1,4.19,9,5,0,32,60,3,0,0,0.4863688163042567
6300.0,53,27,2,2.38,7,5,0,32,79,4,1,0,0.4863719275814683
4950.0,31,2,0,1.26,7,5,0,40,0,1,0,0,0.48644501913979565
5850.0,45,5,1,3.94,7,5,0,35,67,3,0,0,0.4866781905192344
5400.0,46,20,2,1.89,7,5,0,36,58,2,0,0,0.486807207951744
4950.0,55,16,1,1.47,9,5,1,50,64,1,0,0,0.4868580478674465
5400.0,35,4,2,3.28,7,5,0,44,10,2,0,0,0.4869395767040221
4950.0,60,1,2,3.43,4,5,0,35,98,1,0,0,0.4869714503181108
4950.0,49,25,1,1.97,9,5,0,39,25,1,0,0,0.48705557091966123
5400.0,49,2,2,4.89,3,5,0,38,5,2,0,0,0.487087968950293
6300.0,58,9,1,1.14,6,5,0,41,43,4,1,0,0.4870883507088036
4950.0,55,23,2,3.04,8,5,0,41,32,1,0,0,0.48720088795862687
5400.0,56,9,2,2.42,9,5,1,59,38,2,0,0,0.4874473959370354
6300.0,54,25,2,2.3,8,5,0,41,27,4,1,0,0.48763923871637377
6300.0,59,3,1,4.67,8,5,0,43,49,4,1,0,0.4876457219439181
4950.0,41,18,1,3.66,8,5,0,30,63,1,0,0,0.4878388522093494
6300.0,54,14,2,1.49,9,5,0,42,88,4,1,0,0.48795693400806106
5400.0,49,24,2,4.65,8,5,0,37,23,2,0,0,0.48801093997920075
6300.0,24,6,1,1.47,4,5,0,30,11,4,1,0,0.48801615748647376
5400.0,41,1,0,2.76,7,5,0,40,2,2,0,0,0.48802699849135067
6300.0,58,8,2,1.27,1,5,0,35,23,4,1,0,0.4881073328024878
5400.0,26,23,2,3.99,8,5,0,32,17,2,0,0,0.4881215418285828
4950.0,34,6,1,2.22,7,5,0,38,20,1,0,0,0.48813485159776615
4950.0,54,0,0,2.82,8,5,0,45,15,1,0,0,0.4882139752749504
6300.0,34,10,2,2.74,9,5,0,40,53,4,1,0,0.48840825228601564
5400.0,48,29,2,2.72,8,5,1,48,1,2,0,0,0.48854595700299913
4900.0,52,3,2,3.33,8,6,1,36,27,4,1,0,0.4887255014280967
4950.0,53,2,2,2.91,6,5,1,49,66,1,0,0,0.4889384067371277
5850.0,32,0,0,2.85,5,5,0,32,3,3,0,0,0.488942420802771
5850.0,48,13,2,2.89,9,5,0,46,21,3,0,0,0.4890482256080743
5850.0,56,22,2,2.32,6,5,0,37,26,3,0,0,0.48932439479717105
5850.0,55,10,0,1.45,9,5,0,37,72,3,0,0,0.489390135736706
5400.0,49,3,2,2.88,8,5,1,48,97,2,0,0,0.4894081908658343
5850.0,36,8,1,3.01,5,5,0,30,26,3,0,0,0.4895464451469821
5400.0,32,1,1,2.97,6,5,0,33,38,2,0,0,0.48961372274992365
5850.0,34,7,2,1.51,8,5,0,41,42,3,0,0,0.4896558288976101
5400.0,58,9,1,3.22,6,5,0,32,77,2,0,0,0.4897401925266003
5400.0,52,29,2,2.99,9,5,0,32,79,2,0,0,0.4897640042793203
6300.0,58,2,2,2.06,3,5,0,42,8,4,1,0,0.4897801040109318
5400.0,60,19,2,3.0,5,5,0,38,8,2,0,0,0.48995957823461095
5400.0,42,15,1,2.04,9,5,1,42,73,2,0,0,0.4902058967518683
4950.0,43,1,2,4.47,5,5,0,40,0,1,0,0,0.49031364482312695
6300.0,49,4,2,3.93,6,5,1,48,35,4,1,0,0.4904797321391086
5850.0,53,10,1,4.21,6,5,0,33,36,3,0,0,0.4905463516994861
6300.0,42,9,1,2.54,9,5,0,42,15,4,1,0,0.4905949765389414
6300.0,52,13,0,1.55,8,5,0,34,48,4,1,0,0.4907252212952883
4950.0,58,9,2,4.36,5,5,0,33,62,1,0,0,0.49089234800058007
6300.0,51,24,2,1.87,7,5,1,47,10,4,1,0,0.49095411162198094
5400.0,53,12,0,1.08,7,5,0,33,46,2,0,0,0.49105090559796344
4950.0,36,14,2,2.11,5,5,0,31,25,1,0,0,0.49144984920377116
5400.0,47,18,2,3.17,6,5,0,36,1,2,0,0,0.49186504507143525
4950.0,38,13,2,2.56,9,5,0,33,88,1,0,0,0.49194233359184586
5850.0,56,1,2,4.48,7,5,0,42,44,3,0,0,0.4920481294236782
4950.0,58,12,2,4.95,8,5,0,42,20,1,0,0,0.4921758606971067
5400.0,58,11,2,3.85,5,5,0,32,59,2,0,0,0.4922772038612461
6300.0,43,25,2,2.19,9,5,0,39,5,4,1,0,0.49245676330815785
6300.0,45,25,2,3.89,8,5,0,30,45,4,1,0,0.49261320231348815
6300.0,52,10,2,4.85,9,5,0,38,63,4,1,0,0.49272297875574994
6300.0,45,1,1,3.48,9,5,0,35,87,4,1,0,0.49273971736893296
6300.0,28,13,2,2.55,2,5,1,31,9,4,1,0,0.4928048897540093
5400.0,57,18,2,2.81,7,5,0,35,50,2,0,0,0.4930943977566768
6300.0,60,18,2,4.27,3,5,0,30,2,4,1,0,0.49338702681969143
5850.0,45,9,2,2.18,9,5,1,50,48,3,0,0,0.493425725179342
6300.0,56,2,2,4.94,0,5,1,35,19,4,1,0,0.4934349525684203
4950.0,50,9,2,2.99,9,5,0,45,17,1,0,0,0.49385184000745413
6000.0,37,27,0,2.86,0,2,0,59,85,2,0,0,0.4939066364812677
5850.0,60,15,2,2.18,5,5,0,35,30,3,0,0,0.4941114791810589
5850.0,47,20,2,4.81,7,5,0,30,29,3,0,0,0.4942117976910962
5400.0,56,1,0,2.05,8,5,0,33,83,2,0,0,0.49441971235395066
5400.0,47,2,2,2.2,4,5,0,32,50,2,0,0,0.49451744319994223
5400.0,24,10,2,4.31,8,5,0,32,16,2,0,0,0.4946168623208629
6300.0,57,22,2,1.79,8,5,0,32,80,4,1,0,0.49465273861075204
4950.0,60,18,2,3.15,6,5,1,35,95,1,0,0,0.4949520570340116
4950.0,56,24,2,1.33,5,5,0,33,5,1,0,0,0.49501175356700483
6300.0,50,12,2,2.9,6,5,0,36,13,4,1,0,0.4951689839011044
6300.0,44,1,1,2.67,9,5,0,33,93,4,1,0,0.4953123496198371
5400.0,37,4,2,3.65,7,5,0,38,5,2,0,0,0.4953573879647457
4950.0,51,6,2,2.19,4,5,1,39,53,1,0,0,0.49556055624697964
4950.0,47,2,1,4.26,8,5,0,32,65,1,0,0,0.4957140041800388
4950.0,40,14,2,1.77,7,5,0,30,54,1,0,0,0.49637463426620204
5850.0,55,6,0,3.17,8,5,0,37,1,3,0,0,0.4966275059397981
5850.0,56,17,1,4.27,9,5,0,34,24,3,0,0,0.49699213295137185
6300.0,49,4,1,3.53,9,5,0,34,65,4,1,0,0.4969996248666582
5850.0,58,0,2,2.41,9,5,0,48,32,3,0,0,0.4971275107432083
5400.0,25,17,2,1.86,8,5,1,35,49,2,0,0,0.4973078560496248
5850.0,44,16,1,3.09,9,5,0,34,7,3,0,0,0.4975592638109066
6300.0,57,17,2,3.98,4,5,1,35,21,4,1,0,0.4982425074933908
4950.0,55,11,1,3.09,6,5,0,32,5,1,0,0,0.49854025159444487
6300.0,37,3,1,3.2,9,5,0,30,65,4,1,0,0.4985845170873412
5400.0,56,16,0,4.08,5,5,1,30,10,2,0,0,0.4991454549346304
6300.0,60,10,2,4.48,5,5,0,32,13,4,1,0,0.4995371875426584
5850.0,53,14,2,1.57,9,5,0,39,32,3,0,0,0.4996799508638782
6300.0,37,29,1,1.5,9,5,1,31,37,4,1,0,0.500213256326352
5850.0,57,0,2,3.1,4,5,1,40,42,3,0,0,0.5002620319097002
6300.0,56,25,2,3.12,8,5,0,31,22,4,1,0,0.5003185138277227
5500.0,26,18,0,4.86,1,2,0,54,88,1,0,0,0.5004617726189632
5500.0,24,25,0,4.99,2,2,0,51,96,1,0,0,0.5009021580555478
6300.0,58,2,2,3.98,5,5,0,31,38,4,1,0,0.5017835865339315
5400.0,28,16,2,1.38,8,5,1,38,6,2,0,0,0.502591563586395
5850.0,57,2,1,4.79,8,5,0,33,22,3,0,0,0.5038921758464622
5850.0,40,3,0,1.73,9,5,0,31,12,3,0,0,0.5039300684760117
4950.0,46,2,1,1.72,5,5,1,35,25,1,0,0,0.5040061077184301
5400.0,41,14,2,1.43,9,5,0,33,20,2,0,0,0.5046829761084685
6300.0,48,7,1,1.2,7,5,0,31,11,4,1,0,0.504719271250391
6000.0,23,24,0,3.89,3,2,0,53,87,2,0,0,0.5047909720248905
4950.0,51,4,2,4.14,9,5,1,48,2,1,0,0,0.5048422516425495
5500.0,26,18,0,3.03,2,2,0,59,57,1,0,0,0.5049354766066569
5850.0,52,0,2,4.31,7,5,0,33,28,3,0,0,0.5051008956285394
5850.0,60,25,2,3.59,9,5,0,32,4,3,0,0,0.5055126030104987
6300.0,34,9,2,3.43,7,5,1,36,2,4,1,0,0.5056884600294866
6000.0,24,27,1,2.29,0,2,0,58,21,2,0,0,0.5058819184959202
4950.0,53,2,2,1.36,6,5,0,34,22,1,0,0,0.5059108987700363
6300.0,57,18,2,2.35,9,5,0,34,15,4,1,0,0.5063876447192086
5850.0,56,1,1,1.64,5,5,0,30,6,3,0,0,0.5065958191153962
6300.0,47,3,2,4.01,7,5,1,41,2,4,1,0,0.5069276918460972
6300.0,56,2,1,1.45,9,5,0,36,25,4,1,0,0.5078699679994847
6000.0,26,26,2,4.34,0,2,0,55,52,2,0,0,0.5078954438179024
5500.0,22,19,0,4.12,4,2,0,53,98,1,0,0,0.508284352675377
5500.0,28,10,0,4.82,1,2,0,55,64,1,0,0,0.508373271807548
6300.0,50,13,2,2.24,9,5,0,32,19,4,1,0,0.5087467088411114
5400.0,40,3,2,2.84,9,5,0,32,23,2,0,0,0.5092084712652603
5500.0,33,18,1,1.17,1,2,0,58,87,1,0,0,0.5094651090141776
5500.0,58,18,0,4.03,1,2,0,58,85,1,0,0,0.5094740466009143
6300.0,50,9,2,3.16,9,5,0,33,10,4,1,0,0.5096680005362034
5400.0,57,0,0,1.85,9,5,1,41,17,2,0,0,0.5097565801807922
6000.0,35,29,0,2.89,3,2,0,50,99,2,0,0,0.5100360692037174
4950.0,44,2,2,3.59,8,5,0,30,16,1,0,0,0.510645359528277
4950.0,52,4,1,2.04,9,5,0,32,13,1,0,0,0.5110138697449907
6000.0,43,8,0,2.59,0,2,0,59,59,2,0,0,0.5117477350569807
6000.0,40,25,1,4.58,2,2,0,55,65,2,0,0,0.5123856048648848
6000.0,30,0,0,4.39,1,2,0,57,65,2,0,0,0.5130727402213386
5500.0,52,6,0,1.42,0,2,0,59,93,1,0,0,0.5131589396273205
6000.0,28,29,0,4.34,3,2,0,53,18,2,0,0,0.5134470770483323
5500.0,30,29,0,1.97,6,2,0,60,49,1,0,0,0.5136620904425916
5500.0,22,0,1,2.67,1,2,0,57,90,1,0,0,0.5141460137332163
6000.0,39,23,0,1.12,2,2,0,52,88,2,0,0,0.5142185466103445
6000.0,23,18,0,4.35,5,2,0,53,82,2,0,0,0.5142733944676878
6000.0,37,22,1,4.28,1,2,0,49,84,2,0,0,0.5151654012216841
5500.0,43,29,2,2.56,3,2,0,58,87,1,0,0,0.5154753052900409
6000.0,50,11,0,2.86,1,2,0,59,52,2,0,0,0.516239599034088
6000.0,49,14,0,2.92,0,2,0,60,9,2,0,0,0.516266526603393
5500.0,47,28,2,2.38,3,2,0,60,81,1,0,0,0.5162881050166082
6000.0,60,23,0,4.61,0,2,0,51,52,2,0,0,0.5171058331916885
