Monthly_Salary,Risigned_enc,Hire_Date_enc,Remote_Work_Frequency,Sick_Days,Overtime_Hours,Gender_enc,Promotions,Team_Size,Work_Hours_Per_Week,Age,Department_enc,Performance_Score,High_Performance,High_Salary,propensity_score
7500.0,0,3320,25,4,20,1,1,12,39,40,3,5,1,1,0.5134991093764659
6600.0,0,2303,25,14,23,1,2,6,52,24,6,2,0,1,0.5135001937077784
9000.0,0,803,75,13,26,0,1,19,56,60,4,5,1,1,0.5135013336252584
6600.0,0,1352,50,1,25,0,1,17,48,43,3,2,0,1,0.5135024880175668
6750.0,0,684,50,13,13,0,1,13,49,45,2,5,1,1,0.5135025744823125
7500.0,0,2087,50,11,5,1,1,15,41,55,1,5,1,1,0.5135043798956336
6600.0,0,1649,25,8,0,1,1,14,46,49,1,1,0,1,0.513511589733682
6500.0,0,969,25,5,4,1,2,17,42,49,3,3,0,1,0.5135327045764614
7200.0,0,1779,100,9,15,0,1,11,56,51,4,2,0,1,0.5135378578872886
7700.0,0,1876,0,13,5,1,0,1,50,27,3,4,1,1,0.5135404912525352
7700.0,0,3133,100,6,11,1,1,4,50,38,5,4,1,1,0.5135418497137559
7000.0,0,2396,75,12,28,0,2,13,45,27,1,4,1,1,0.5135494435567736
7150.0,0,1745,100,7,9,0,2,3,48,24,4,3,0,1,0.513555014700626
8250.0,0,2637,0,10,3,0,2,16,54,49,0,5,1,1,0.513595729144284
7500.0,0,2904,25,10,1,1,0,3,51,32,1,5,1,1,0.5136059487963311
8400.0,0,230,25,14,22,1,2,7,31,27,7,4,1,1,0.5136075310650877
7500.0,0,2608,50,9,10,0,2,11,34,59,5,5,1,1,0.5136150867258128
7800.0,0,2896,25,9,18,0,2,15,31,39,0,3,0,1,0.513623187771877
8250.0,0,1583,75,13,12,0,2,1,42,39,8,5,1,1,0.5136255042505824
8250.0,0,1387,25,9,15,0,2,13,57,60,8,5,1,1,0.5136455359479691
7200.0,0,898,75,7,1,0,0,1,55,22,1,2,0,1,0.5136536242623465
8400.0,0,854,50,13,18,2,1,13,38,24,1,4,1,1,0.5136624238265796
9000.0,0,1945,0,13,15,0,0,3,31,36,3,5,1,1,0.5136711502924795
6600.0,0,487,75,13,27,0,1,14,46,55,6,1,0,1,0.513677335040275
9000.0,0,3300,100,14,14,0,2,10,42,42,1,5,1,1,0.5136827218045482
7500.0,0,1400,0,0,6,1,0,12,40,33,0,5,1,1,0.5136840112506008
9000.0,0,204,100,8,12,1,1,10,52,40,5,5,1,1,0.5136919213530234
8400.0,0,1152,100,9,26,0,2,17,45,53,5,4,1,1,0.5136928388043557
6500.0,0,1758,25,3,21,1,1,17,49,47,4,3,0,1,0.5137194719055315
7800.0,0,49,0,12,5,0,0,10,42,48,2,3,0,1,0.5137333985780536
7200.0,0,802,100,2,7,0,1,8,47,56,7,2,0,1,0.5137388402112716
6750.0,0,1532,100,14,23,0,2,1,32,28,7,5,1,1,0.5137562670560428
6600.0,0,3032,50,13,24,1,2,11,58,37,5,1,0,1,0.5137838539024939
8400.0,0,605,0,5,3,1,2,16,44,58,6,4,1,1,0.5137848553474726
7700.0,0,1069,50,0,10,1,0,15,50,37,0,4,1,1,0.5137961710471546
6750.0,0,1943,75,9,19,1,2,12,50,54,8,5,1,1,0.5137993760232383
7150.0,0,2083,50,14,2,0,2,14,58,57,2,3,0,1,0.5137998037398204
7200.0,1,3187,25,9,5,0,1,8,34,57,1,2,0,1,0.5138006059774011
7000.0,0,221,100,4,17,0,2,7,43,38,8,4,1,1,0.5138019077462431
6750.0,0,914,75,3,18,0,2,8,48,40,8,5,1,1,0.5138047367566032
6500.0,0,498,50,6,19,1,2,16,42,36,4,3,0,1,0.5138109352007645
9000.0,0,1103,25,0,3,0,0,1,50,23,3,5,1,1,0.513817696483809
8250.0,0,2700,75,8,27,0,2,15,39,54,5,5,1,1,0.5138269398632409
9000.0,0,2631,25,13,16,1,0,18,56,57,0,5,1,1,0.5138320434302713
6600.0,0,1569,0,6,19,1,0,11,55,34,3,2,0,1,0.5138328860446464
9000.0,0,2709,75,6,18,0,2,8,52,42,6,5,1,1,0.5138413655777809
7800.0,0,2019,100,4,25,2,2,17,55,37,5,3,0,1,0.5138417327533712
7000.0,0,994,100,12,14,1,0,7,48,28,1,4,1,1,0.5138425807857504
7800.0,0,2013,0,11,13,1,1,7,47,23,2,3,0,1,0.5138457190319082
7000.0,0,2953,0,2,20,1,0,5,52,25,4,4,1,1,0.5138666131271715
7150.0,1,266,50,14,21,1,2,7,34,35,6,3,0,1,0.5138763204168495
7500.0,1,3217,100,0,22,1,1,3,52,44,8,5,1,1,0.5138864255111046
9000.0,0,1622,75,13,26,1,2,12,49,49,8,5,1,1,0.5138900664398846
7700.0,0,1999,75,0,22,1,0,16,48,55,4,4,1,1,0.5138959835862024
7800.0,1,254,100,11,3,0,1,7,36,46,1,3,0,1,0.5139004620197518
8250.0,0,2787,75,4,18,0,2,9,33,39,4,5,1,1,0.5139030853914519
8250.0,0,1483,25,13,13,0,1,11,44,44,2,5,1,1,0.5139179625294561
7150.0,0,2561,0,11,17,0,2,4,54,39,8,3,0,1,0.5139205217899898
6600.0,0,3098,25,11,25,2,1,18,33,38,0,2,0,1,0.5139259691046768
7500.0,0,1018,75,8,3,0,0,2,55,30,2,5,1,1,0.5139320391338039
6750.0,0,288,100,5,15,1,1,10,56,44,7,5,1,1,0.5139351205435565
9000.0,0,1490,100,6,24,0,2,9,56,23,4,5,1,1,0.5139520629554566
6500.0,0,2040,75,4,25,0,1,16,48,59,5,3,0,1,0.5139608176288447
6750.0,0,2316,100,12,25,1,2,12,39,33,3,5,1,1,0.5139650409878811
6600.0,0,1296,50,1,19,0,0,12,57,27,0,1,0,1,0.5139650641019039
7800.0,0,2038,0,2,29,0,2,19,45,24,0,3,0,1,0.5139722309405631
7800.0,0,1364,75,6,8,1,1,9,49,26,1,3,0,1,0.5140064998139594
7500.0,0,450,100,2,8,1,1,9,30,24,1,5,1,1,0.5140065285674997
7150.0,0,2129,75,9,22,0,1,10,57,32,2,3,0,1,0.5140128288133827
7150.0,0,1382,75,2,22,1,2,15,39,49,7,3,0,1,0.5140165473463671
7500.0,0,2662,25,7,9,0,2,4,47,48,8,5,1,1,0.5140295160125794
7200.0,0,1132,25,5,25,0,1,7,31,29,5,2,0,1,0.5140348585121407
6750.0,0,1157,0,8,16,1,2,16,47,60,8,5,1,1,0.51404580106258
8250.0,0,2857,100,8,4,1,1,8,60,46,3,5,1,1,0.5140493895515256
9000.0,0,1714,75,0,9,0,0,4,51,28,2,5,1,1,0.5140567664089811
6600.0,0,235,75,2,23,1,1,19,48,36,2,2,0,1,0.514064505696786
6600.0,0,1140,50,3,23,1,1,16,44,52,6,1,0,1,0.5140663318477147
9000.0,0,297,75,0,23,1,1,16,54,24,2,5,1,1,0.514072796559656
6750.0,0,2791,100,10,27,2,2,10,43,42,8,5,1,1,0.5140795519381469
6600.0,0,3311,100,6,21,0,1,7,49,32,2,1,0,1,0.5140910745502969
6600.0,0,2480,50,10,28,1,2,17,53,52,6,1,0,1,0.5140914978472026
8400.0,1,1203,50,1,22,1,1,17,56,47,3,4,1,1,0.514095499683654
6500.0,0,2363,25,10,15,0,1,8,46,40,3,3,0,1,0.5140965171016537
9000.0,0,2703,75,0,29,1,1,13,39,51,7,5,1,1,0.5141042693336823
7200.0,0,1299,50,1,15,1,1,5,41,37,8,2,0,1,0.514106280147903
8400.0,0,874,0,14,2,0,1,10,35,41,0,4,1,1,0.5141084575420648
6750.0,0,2323,25,12,15,0,0,12,35,56,1,5,1,1,0.5141122711796432
7000.0,0,1303,75,11,5,0,1,15,38,57,0,4,1,1,0.5141220560765248
7500.0,0,212,100,13,3,1,0,6,60,40,3,5,1,1,0.5141298813191628
6500.0,0,2372,0,13,5,0,2,14,39,57,2,3,0,1,0.5141334091432466
6500.0,0,3383,0,4,6,1,1,5,51,40,5,3,0,1,0.5141437834245283
6750.0,0,2530,75,6,25,1,0,15,56,36,0,5,1,1,0.5141443765480448
7700.0,0,2011,0,3,11,1,0,5,39,24,2,4,1,1,0.514146646918593
9000.0,0,2608,100,1,22,1,0,12,39,47,3,5,1,1,0.5141503385381906
8400.0,0,6,75,5,27,0,1,16,56,25,1,4,1,1,0.5141578921068551
9000.0,0,256,25,9,11,1,1,11,57,30,3,5,1,1,0.5141736626637049
7700.0,0,2823,25,14,13,1,2,14,40,56,4,4,1,1,0.5141876356497034
7800.0,0,2888,75,0,18,0,1,9,51,51,6,3,0,1,0.5141898945472252
7150.0,0,1409,100,1,16,1,0,3,36,35,6,3,0,1,0.5142076270076623
6600.0,0,1340,25,5,26,1,2,8,55,24,8,1,0,1,0.5142095382562497
7000.0,0,2289,0,6,20,0,1,9,35,55,7,4,1,1,0.5142119759540994
9000.0,0,2935,50,2,28,0,0,5,42,31,4,5,1,1,0.5142120999057737
7800.0,0,337,75,8,18,1,1,17,41,53,4,3,0,1,0.5142134267170013
8250.0,0,436,0,1,3,1,2,19,39,50,3,5,1,1,0.5142196277675122
9000.0,0,2645,25,0,3,2,1,9,35,41,4,5,1,1,0.5142381882644029
7800.0,0,1524,25,8,19,0,2,8,36,23,3,3,0,1,0.5142399197863831
7000.0,0,2298,0,12,12,0,1,3,45,48,7,4,1,1,0.5142489653403591
7150.0,0,342,0,7,15,1,1,8,49,26,5,3,0,1,0.5142500173409007
6600.0,1,2243,100,2,2,0,2,1,41,42,5,2,0,1,0.5142576293809535
6750.0,0,94,75,14,8,1,1,12,39,43,2,5,1,1,0.514257838278917
7200.0,0,582,75,5,19,0,2,13,45,36,4,2,0,1,0.5142681944856677
7800.0,0,149,100,14,19,0,2,13,50,37,3,3,0,1,0.5142718265249151
7000.0,0,2880,75,10,2,1,0,11,31,60,0,4,1,1,0.514275568721005
7500.0,0,2134,0,12,19,0,0,4,42,58,8,5,1,1,0.5142906580638961
6600.0,1,663,50,13,6,0,2,8,33,34,0,1,0,1,0.5142907741600135
6600.0,0,1815,25,14,24,0,2,8,53,45,8,1,0,1,0.5142949944155879
6600.0,1,3370,25,7,27,1,2,9,35,50,7,1,0,1,0.5142964626371204
6600.0,0,3159,25,11,9,0,2,9,55,58,6,1,0,1,0.5143022415608275
6600.0,0,2019,75,12,5,0,1,6,57,45,3,1,0,1,0.5143089342103636
7200.0,0,1274,25,8,21,0,1,9,57,51,8,2,0,1,0.514309705426099
9000.0,0,1890,50,1,22,0,0,4,59,28,5,5,1,1,0.5143168572412341
6500.0,0,642,50,9,24,1,1,14,34,31,2,3,0,1,0.5143175769176686
7800.0,0,3383,100,0,0,1,0,5,45,41,1,3,0,1,0.5143194356276368
7150.0,0,1830,50,14,12,0,2,8,45,22,0,3,0,1,0.5143285249559945
7200.0,0,886,75,0,14,1,2,12,37,35,5,2,0,1,0.5143364110414388
8400.0,0,2321,50,4,4,1,2,11,31,44,3,4,1,1,0.5143397721065873
6500.0,0,2629,75,8,21,1,2,7,54,40,8,3,0,1,0.5143480450631406
7800.0,0,1860,75,8,27,1,1,14,40,39,3,3,0,1,0.514352847178986
7500.0,0,1128,0,10,11,0,1,6,38,37,4,5,1,1,0.5143581854608792
6600.0,0,936,50,4,29,0,0,6,37,30,5,2,0,1,0.5143627912701868
8250.0,0,1224,75,14,19,0,1,4,52,43,7,5,1,1,0.5143742539295717
6600.0,0,121,0,10,8,0,2,9,56,49,8,2,0,1,0.5143777088871733
8250.0,0,146,0,13,28,1,0,19,33,49,2,5,1,1,0.5143852053876398
8250.0,0,2159,0,11,13,0,0,12,32,51,0,5,1,1,0.5143855651884884
7000.0,1,1956,0,2,23,2,0,19,45,59,3,4,1,1,0.5143897152940272
7200.0,0,1805,100,9,11,1,2,4,44,37,7,2,0,1,0.5143912619518882
9000.0,0,568,0,9,25,1,1,9,38,25,5,5,1,1,0.5143974449235279
7800.0,0,1303,0,6,28,0,1,6,60,26,7,3,0,1,0.5144036764521419
7500.0,0,1795,75,8,27,1,0,8,55,31,4,5,1,1,0.5144098645171501
6750.0,0,878,25,10,18,0,2,15,49,45,4,5,1,1,0.5144117761867438
7000.0,0,2482,25,11,23,0,2,10,49,25,2,4,1,1,0.5144202833582305
7150.0,0,1659,25,7,8,0,2,16,43,42,0,3,0,1,0.5144274650983204
9000.0,0,61,75,8,19,2,0,12,31,55,7,5,1,1,0.5144484447124081
6600.0,0,1122,100,1,20,0,1,11,51,53,7,2,0,1,0.5144500481862113
9000.0,0,3095,0,3,5,1,2,17,44,53,2,5,1,1,0.5144589204737183
7800.0,0,3338,75,3,28,0,2,10,30,31,3,3,0,1,0.5144600572062584
7500.0,0,1954,25,11,20,1,2,15,50,52,6,5,1,1,0.5144656962443446
7800.0,0,2139,100,11,19,0,1,1,50,34,6,3,0,1,0.514466850641449
9000.0,0,1112,0,2,3,1,0,14,57,59,4,5,1,1,0.5144683589246632
8400.0,0,2480,50,2,15,1,1,13,44,44,3,4,1,1,0.5144730108870219
6600.0,0,2984,100,9,8,1,0,1,43,47,5,1,0,1,0.5144792632161581
6750.0,0,1741,50,8,18,1,2,16,44,32,1,5,1,1,0.5145043121238683
9000.0,0,26,50,2,27,0,1,15,42,32,3,5,1,1,0.5145059571023444
9000.0,0,3195,0,5,7,2,1,12,41,36,1,5,1,1,0.5145086120446484
6750.0,0,326,75,9,18,0,2,8,47,29,5,5,1,1,0.5145126982409794
7000.0,0,2589,50,11,6,1,2,11,49,60,6,4,1,1,0.5145140738074473
7800.0,0,1443,25,3,17,1,2,19,45,34,1,3,0,1,0.5145212801045611
9000.0,0,1950,25,0,11,0,2,12,47,51,6,5,1,1,0.5145504354021884
8400.0,0,254,100,3,7,0,2,5,41,24,4,4,1,1,0.5145507941089364
6600.0,0,242,25,9,14,1,1,19,56,47,2,1,0,1,0.5145510836757548
7800.0,1,147,25,14,21,1,0,10,49,43,3,3,0,1,0.5145544641663661
9000.0,1,928,100,1,6,1,0,4,31,48,4,5,1,1,0.5145553897978885
6750.0,0,1002,100,12,11,0,1,9,50,56,5,5,1,1,0.5145688684652149
9000.0,0,2587,75,13,1,0,2,12,48,55,1,5,1,1,0.5145712065378186
6600.0,0,2059,0,11,4,0,0,4,36,35,0,1,0,1,0.5145817356085851
7700.0,0,786,25,11,8,1,1,3,59,24,5,4,1,1,0.514601461779898
6600.0,0,831,50,14,18,0,1,13,30,44,1,2,0,1,0.5146156586223535
6500.0,0,1253,0,8,22,0,0,4,50,45,8,3,0,1,0.5146371107385874
7500.0,0,453,75,10,0,0,1,8,58,46,3,5,1,1,0.5146692939949616
6600.0,0,1934,0,13,19,0,0,6,58,26,1,1,0,1,0.5146922871800064
7500.0,0,121,25,12,11,0,1,12,44,47,3,5,1,1,0.5146984532003485
6500.0,0,1423,50,3,5,1,0,3,59,25,3,3,0,1,0.5147101454974617
9000.0,0,3385,50,10,11,1,1,5,35,49,5,5,1,1,0.5147211198743924
6750.0,0,802,25,12,10,1,2,10,31,57,8,5,1,1,0.5147219305852746
7800.0,0,3343,50,2,0,1,0,5,55,57,5,3,0,1,0.5147230962142831
7000.0,0,3284,0,6,21,1,1,10,56,26,2,4,1,1,0.5147325239936946
7200.0,0,705,50,12,20,0,1,6,54,32,5,2,0,1,0.514742526604413
8400.0,0,1252,0,10,27,1,0,7,48,34,6,4,1,1,0.5147456207097839
7150.0,0,355,0,7,3,1,1,11,40,41,3,3,0,1,0.5147527975761719
8400.0,0,2402,75,5,8,0,1,3,38,25,1,4,1,1,0.5147577636960455
9000.0,0,466,75,5,7,0,1,10,46,34,1,5,1,1,0.5147598570789941
6500.0,1,1473,50,6,26,0,1,18,45,49,0,3,0,1,0.5147659004004679
8250.0,0,95,0,3,13,1,2,16,41,41,5,5,1,1,0.5147684732623584
7200.0,0,457,100,5,11,0,2,9,50,28,3,2,0,1,0.5147741486498902
9000.0,0,1329,0,7,13,1,2,12,55,26,3,5,1,1,0.5147742940031687
7200.0,0,1658,25,12,8,1,1,12,54,34,0,2,0,1,0.5147887552009706
7800.0,0,508,50,2,0,0,2,9,44,45,5,3,0,1,0.5148002897240785
8400.0,0,248,75,10,22,1,0,5,58,30,6,4,1,1,0.514803900944715
7200.0,0,163,0,12,13,0,1,11,43,41,3,2,0,1,0.5148159391392985
7000.0,0,1876,50,14,28,1,1,7,49,34,6,4,1,1,0.5148237793681232
9000.0,0,1264,0,8,4,0,0,14,45,56,0,5,1,1,0.5148239077998654
8400.0,1,864,50,11,21,0,0,6,46,43,3,4,1,1,0.5148256053897857
7800.0,0,318,75,7,6,0,2,11,59,46,5,3,0,1,0.5148332158176073
6600.0,0,2382,50,3,7,1,2,10,44,35,3,1,0,1,0.5148517897990588
6600.0,0,540,100,12,29,0,1,12,33,49,5,2,0,1,0.5148518552640192
7800.0,0,2655,0,1,9,1,0,4,59,26,3,3,0,1,0.5148525809352557
6600.0,0,2495,75,8,9,1,0,7,57,41,2,1,0,1,0.5148538632996154
8400.0,0,1138,50,13,25,0,0,12,47,40,1,4,1,1,0.5148632870128954
7800.0,0,1195,100,4,10,0,1,12,60,58,5,3,0,1,0.5148640620422789
9000.0,0,507,25,13,25,1,1,16,30,54,5,5,1,1,0.5148685549028097
8400.0,0,3107,0,7,19,0,2,7,42,31,4,4,1,1,0.5148739318062026
7800.0,0,3158,100,3,24,1,1,15,46,59,5,3,0,1,0.5148827183497511
7800.0,0,389,50,7,24,0,1,15,43,47,4,3,0,1,0.5148882856022217
7200.0,0,1774,75,4,15,0,2,16,35,54,3,2,0,1,0.5148989194618474
6600.0,0,2012,0,13,3,0,2,4,56,29,3,2,0,1,0.5149024835378216
7200.0,0,2806,100,12,19,0,0,12,48,53,0,2,0,1,0.5149121284277692
7000.0,0,2014,100,10,23,1,0,11,58,54,5,4,1,1,0.5149266147872207
7150.0,0,893,50,7,20,0,1,7,31,43,6,3,0,1,0.5149267227289793
8400.0,0,2371,75,8,18,0,1,7,54,45,5,4,1,1,0.514931376803238
7150.0,0,1578,100,5,16,0,2,17,60,46,2,3,0,1,0.5149333120741169
7700.0,0,657,25,3,9,0,2,2,55,22,7,4,1,1,0.5149484732989849
6600.0,0,1442,0,8,24,0,1,15,38,47,3,2,0,1,0.5149514886782751
6750.0,0,1479,25,4,7,0,1,5,32,54,7,5,1,1,0.514953222538416
7000.0,0,922,25,4,17,0,1,11,35,48,5,4,1,1,0.5149561381060206
6600.0,0,3080,100,1,7,0,2,2,59,40,7,1,0,1,0.5149597178457871
9000.0,0,1888,0,0,5,0,1,11,45,53,4,5,1,1,0.5149623762956526
6600.0,0,959,25,1,29,1,2,17,55,34,6,1,0,1,0.5149690010031392
7150.0,1,2698,25,10,21,1,1,7,42,53,6,3,0,1,0.5149831484411939
6600.0,0,2221,0,3,4,1,1,16,39,48,0,2,0,1,0.514985708492765
9000.0,0,1909,50,1,12,1,0,1,36,44,8,5,1,1,0.5149971838815697
7500.0,0,1459,50,11,10,0,0,6,46,38,1,5,1,1,0.5150156333575929
8400.0,0,2377,75,10,25,1,1,19,34,49,0,4,1,1,0.5150203409385369
7800.0,0,2871,75,7,14,1,1,6,37,55,7,3,0,1,0.515040544177554
8400.0,0,2102,100,5,25,1,1,15,44,35,1,4,1,1,0.5150408839774493
7000.0,0,1879,75,1,0,0,1,11,32,48,0,4,1,1,0.5150430899107373
6600.0,0,1047,75,11,8,1,2,9,47,22,1,1,0,1,0.5150449074764568
6600.0,0,872,100,0,27,0,0,2,33,22,5,2,0,1,0.5150544903234795
6750.0,0,2300,50,1,2,0,1,1,32,51,7,5,1,1,0.5150557250739772
6750.0,0,3147,100,13,17,0,0,9,60,46,0,5,1,1,0.5150636324952096
6750.0,0,427,50,1,25,0,2,6,45,24,8,5,1,1,0.5150665110705481
8400.0,0,1781,75,12,13,1,2,6,52,46,8,4,1,1,0.515075592890994
9000.0,1,613,50,3,15,1,0,13,49,44,1,5,1,1,0.5150780235749914
6750.0,0,2399,0,13,12,1,2,4,42,43,8,5,1,1,0.5150879051988495
6750.0,0,2709,0,3,14,1,0,10,38,47,3,5,1,1,0.5150881670193179
8400.0,0,2137,25,13,3,2,0,8,42,51,3,4,1,1,0.5151001183184825
6600.0,0,594,25,6,22,0,2,8,52,35,8,1,0,1,0.515103611294064
7500.0,0,272,100,11,22,0,1,11,50,37,3,5,1,1,0.5151075214808835
8400.0,0,966,100,7,7,1,0,13,53,45,0,4,1,1,0.5151084238805766
9000.0,0,2216,25,6,16,0,0,7,54,36,2,5,1,1,0.5151156157832751
6750.0,0,1441,50,2,25,0,0,4,44,24,4,5,1,1,0.5151259016262543
7200.0,0,1927,25,11,28,1,0,5,52,38,7,2,0,1,0.5151278214259882
7700.0,0,197,100,13,18,1,2,11,51,45,7,4,1,1,0.5151412302297821
7500.0,0,1862,25,6,8,0,0,7,44,40,1,5,1,1,0.5151419845934142
9000.0,0,1922,100,9,7,0,1,5,38,55,5,5,1,1,0.5151472474176847
8400.0,1,2785,100,14,23,0,2,3,41,42,5,4,1,1,0.515150712988967
6600.0,1,981,75,4,27,1,2,9,36,24,4,1,0,1,0.5151516156631357
8250.0,0,2049,50,9,5,0,2,14,32,59,2,5,1,1,0.5151691150190354
9000.0,0,2022,0,14,29,1,2,19,34,52,4,5,1,1,0.5151722148761717
9000.0,0,2940,75,5,6,1,2,13,60,53,4,5,1,1,0.5151752121936565
7150.0,1,766,25,1,18,0,2,15,36,32,0,3,0,1,0.5151789428465251
7200.0,1,1253,50,8,2,0,1,5,59,52,4,2,0,1,0.5152163298376761
7500.0,0,432,0,0,10,1,2,17,43,32,2,5,1,1,0.5152181300064734
8250.0,0,3230,75,3,26,2,2,14,33,35,4,5,1,1,0.515226031177458
6600.0,0,3337,75,14,10,1,1,6,58,53,5,2,0,1,0.5152448963183787
7800.0,0,1857,25,12,22,1,2,10,42,39,6,3,0,1,0.5152455409327629
6600.0,0,2666,0,2,24,0,1,11,47,25,1,1,0,1,0.5152482038545887
7150.0,0,1125,50,6,23,1,0,15,47,38,1,3,0,1,0.5152483210318559
8250.0,0,1796,0,4,9,1,2,8,40,28,4,5,1,1,0.5152834912737693
6500.0,0,1008,0,1,5,0,2,6,45,40,7,3,0,1,0.5152961584798289
7700.0,0,2013,25,8,6,1,1,2,42,48,8,4,1,1,0.5153058652827045
6750.0,0,2734,0,14,3,0,0,2,36,38,0,5,1,1,0.515309297441322
6500.0,0,1988,25,11,6,1,2,8,48,38,4,3,0,1,0.515309696453219
6600.0,0,1008,75,0,21,0,1,17,59,37,1,1,0,1,0.5153194414698518
7200.0,0,3217,25,8,16,1,1,15,57,60,4,2,0,1,0.5153195901532789
6600.0,0,190,50,13,26,0,2,12,45,41,6,2,0,1,0.515321021064134
6600.0,0,2145,75,11,29,1,2,15,40,32,2,2,0,1,0.5153239555589433
6600.0,0,2821,50,8,17,1,2,6,57,27,5,1,0,1,0.5153249456059691
7800.0,0,1949,25,2,27,0,0,3,60,36,8,3,0,1,0.5153508819838122
6600.0,0,394,25,14,18,2,2,17,40,41,4,2,0,1,0.5153584629161587
9000.0,0,3302,75,11,0,2,0,4,34,48,2,5,1,1,0.515361753589021
7700.0,0,726,50,9,8,1,2,8,55,27,4,4,1,1,0.5153658762151205
7700.0,0,2584,0,5,29,0,0,15,57,41,1,4,1,1,0.5153672166633209
7700.0,0,2872,100,11,18,1,2,13,52,40,2,4,1,1,0.5153672757806949
7800.0,0,2597,25,12,8,0,1,5,57,41,3,3,0,1,0.5153693737910915
9000.0,0,3346,75,0,20,0,1,5,33,32,3,5,1,1,0.5153727728405413
8400.0,0,2830,25,2,15,1,0,17,47,52,0,4,1,1,0.5153913344516657
7200.0,0,3306,25,10,14,1,2,11,39,43,3,2,0,1,0.5153946475064849
8400.0,0,1885,100,8,6,0,0,3,34,50,3,4,1,1,0.5153965027990158
7500.0,0,1627,50,13,2,0,0,2,37,45,2,5,1,1,0.5153968852322508
6500.0,0,2370,50,13,13,0,0,9,33,60,2,3,0,1,0.5154053233198628
6600.0,0,3308,0,14,12,1,2,10,32,36,1,1,0,1,0.515418599599088
7800.0,0,1995,75,7,27,1,0,14,35,37,0,3,0,1,0.5154206833185824
8400.0,0,546,75,0,2,0,2,15,53,60,5,4,1,1,0.5154207311233808
7150.0,0,2752,50,7,13,0,2,10,37,50,4,3,0,1,0.5154241287595365
7800.0,0,125,50,9,28,0,1,8,51,31,6,3,0,1,0.5154384938784807
7200.0,0,156,25,12,5,1,1,8,30,39,3,2,0,1,0.5154390699875383
6750.0,0,2971,0,1,7,0,1,11,41,60,4,5,1,1,0.5154413183340393
8250.0,0,2648,50,11,7,0,0,3,59,51,4,5,1,1,0.5154598949965857
9000.0,0,1779,100,1,25,0,0,10,41,43,3,5,1,1,0.5154637016347925
7200.0,0,3358,25,11,25,0,0,3,54,46,6,2,0,1,0.5154670839913958
9000.0,0,2764,100,10,26,1,2,8,57,24,4,5,1,1,0.5154761193721031
7700.0,0,624,25,8,2,1,2,5,48,28,5,4,1,1,0.5154828272776328
8400.0,0,2630,0,4,22,0,2,5,40,38,8,4,1,1,0.5154892580755683
6500.0,0,2116,100,14,27,1,1,9,32,32,2,3,0,1,0.5154901517722905
9000.0,1,284,100,4,28,1,2,18,56,53,6,5,1,1,0.5154975527535236
6600.0,0,2203,0,13,19,0,0,12,44,46,0,1,0,1,0.5155006488148366
7150.0,0,3387,50,2,27,0,2,13,59,48,6,3,0,1,0.5155225807575511
7200.0,0,743,25,11,6,1,2,17,50,53,3,2,0,1,0.5155249421945288
6600.0,0,3042,25,5,2,1,1,6,39,44,3,1,0,1,0.5155397689018119
9000.0,0,310,100,13,2,1,2,18,49,55,1,5,1,1,0.515549872000082
7150.0,0,572,100,9,3,0,2,8,42,51,5,3,0,1,0.5155768838114002
7800.0,0,2455,50,7,5,2,1,9,45,41,3,3,0,1,0.5155824492201122
7800.0,0,0,100,11,12,2,1,11,37,35,3,3,0,1,0.5155869548244828
8250.0,1,1568,0,10,0,1,0,9,44,58,1,5,1,1,0.5155943413777531
6750.0,0,1197,25,4,19,0,1,19,32,54,1,5,1,1,0.5155946596593772
9000.0,0,1449,25,1,4,0,1,12,58,55,4,5,1,1,0.5155954177904474
7200.0,0,3104,75,12,19,1,2,12,36,51,4,2,0,1,0.515596262446192
7700.0,0,3191,0,4,19,2,0,16,31,49,1,4,1,1,0.5155969073308759
6600.0,0,2591,50,11,18,1,0,3,48,35,4,1,0,1,0.5155973759284148
9000.0,0,3309,50,13,7,1,2,5,42,46,5,5,1,1,0.5156069776969345
7150.0,1,28,50,1,18,1,0,5,33,27,3,3,0,1,0.5156253898823222
8400.0,1,246,25,2,29,0,0,11,40,35,2,4,1,1,0.5156381204997373
6600.0,0,96,75,14,19,0,0,6,47,51,6,1,0,1,0.5156467089283647
6750.0,0,2767,50,2,21,0,1,9,31,36,2,5,1,1,0.515654102250986
9000.0,0,87,50,13,27,2,1,15,46,43,6,5,1,1,0.5156590701632013
8400.0,0,363,0,5,16,1,0,14,34,33,0,4,1,1,0.515663960928204
7700.0,0,1043,0,10,19,0,0,12,47,56,4,4,1,1,0.5156785047121211
7700.0,0,1927,75,13,2,0,2,13,35,59,1,4,1,1,0.5156903555812009
9000.0,0,348,100,11,15,0,1,12,35,43,1,5,1,1,0.5157052273672533
6750.0,0,355,50,6,26,0,1,11,41,39,5,5,1,1,0.5157119963860206
7200.0,0,1638,75,7,25,1,1,18,59,34,0,2,0,1,0.5157179333108391
6750.0,0,673,75,6,7,1,2,10,45,46,6,5,1,1,0.515741270813057
6750.0,0,2823,75,10,27,0,0,6,32,49,4,5,1,1,0.5157475621514119
7150.0,0,1560,75,1,3,1,2,9,37,40,4,3,0,1,0.5157530356967183
8250.0,0,518,100,9,17,0,0,3,37,22,1,5,1,1,0.5157531868498708
