Monthly_Salary,Risigned_enc,Hire_Date_enc,Remote_Work_Frequency,Sick_Days,Overtime_Hours,Gender_enc,Promotions,Team_Size,Work_Hours_Per_Week,Age,Department_enc,Performance_Score,High_Performance,High_Salary,propensity_score
4950.0,0,1698,0,8,9,0,2,7,40,36,5,1,0,0,0.5131200045299992
4400.0,0,276,75,11,19,1,0,7,45,45,7,1,0,0,0.5131250270041242
5500.0,0,1939,50,9,18,0,2,17,39,48,2,1,0,0,0.5131433125362147
6000.0,0,3204,25,1,13,0,1,7,60,40,5,2,0,0,0.5131592474069794
6000.0,0,1206,75,5,19,1,2,17,51,45,5,5,1,0,0.5131656245445438
5500.0,1,1719,50,12,27,1,2,16,35,41,2,1,0,0,0.5132002583683459
5500.0,0,73,25,6,5,0,2,16,57,29,0,1,0,0,0.5132031790517397
4400.0,0,3124,0,6,22,1,0,8,30,36,3,1,0,0,0.5132033897099537
4950.0,0,430,50,14,27,1,2,16,35,40,5,1,0,0,0.5132036938603137
4200.0,0,953,50,8,16,1,0,16,53,53,3,2,0,0,0.5132078836162238
5500.0,0,2871,100,4,28,1,2,10,32,35,6,1,0,0,0.5132236001459304
4550.0,0,2202,25,13,10,0,2,15,60,58,4,3,0,0,0.5132307264176308
5200.0,0,2441,50,3,22,0,1,8,31,26,2,3,0,0,0.5132307570317184
6000.0,0,20,75,12,22,0,0,15,43,59,4,5,1,0,0.5132399905462954
6000.0,0,3232,25,8,23,0,2,15,56,57,6,2,0,0,0.5132711207447874
5600.0,0,2600,100,8,26,0,1,12,45,39,2,4,1,0,0.5132717764139763
4200.0,0,878,50,7,27,0,2,18,59,29,2,2,0,0,0.5132823663577842
3850.0,0,3374,25,3,24,0,1,13,38,31,0,1,0,0,0.5132916044125074
4800.0,0,908,50,6,21,0,0,4,50,38,7,2,0,0,0.5132974620526616
3850.0,0,1951,25,14,10,0,2,1,57,36,8,1,0,0,0.5132985035459073
4550.0,0,455,0,12,23,1,1,13,59,48,8,3,0,0,0.5133032489211323
6000.0,0,3395,75,3,27,0,1,9,58,24,2,2,0,0,0.513320957700035
5600.0,0,2553,100,4,22,0,2,17,34,48,2,4,1,0,0.5133229866864634
5500.0,0,2015,0,4,2,1,2,4,40,40,8,1,0,0,0.5133273222103117
5600.0,0,3360,25,1,28,1,1,7,38,29,6,4,1,0,0.5133385472394421
4950.0,0,2409,0,4,23,0,0,3,59,34,7,1,0,0,0.5133488024142395
3850.0,0,2800,0,13,8,0,2,6,31,23,0,1,0,0,0.5133549391686582
5500.0,0,2774,100,11,29,0,0,1,52,24,4,1,0,0,0.5133577261754734
5500.0,0,354,50,2,7,0,0,9,52,26,0,1,0,0,0.5133871266198116
5200.0,1,2080,75,8,14,0,1,4,50,22,0,3,0,0,0.5133896542847288
4900.0,0,379,75,7,6,1,2,12,50,51,7,4,1,0,0.5133999749944764
4800.0,0,3336,100,3,11,0,2,18,31,57,0,2,0,0,0.5134173688230761
5850.0,0,1686,100,10,17,0,2,5,43,35,6,3,0,0,0.5134291099201952
4900.0,0,133,50,5,2,1,1,1,49,22,6,4,1,0,0.5134489915507456
6000.0,0,2346,25,3,2,0,1,10,57,39,1,5,1,0,0.5134580254830765
6300.0,0,3164,0,14,4,1,2,13,49,39,0,4,1,0,0.5134835940138512
5500.0,0,2045,25,9,15,0,2,5,55,35,7,1,0,0,0.5134939697002632
4400.0,0,1568,75,12,4,1,2,12,34,49,3,1,0,0,0.5134996252157332
6000.0,0,1986,75,5,24,2,2,16,59,47,8,5,1,0,0.5135005443420196
5400.0,0,603,100,1,23,1,0,13,44,35,3,2,0,0,0.5135082840428264
6300.0,1,1019,25,2,16,0,1,10,59,31,2,4,1,0,0.5135284592675469
4800.0,0,687,0,2,17,1,0,10,35,39,5,2,0,0,0.5135309083413276
4950.0,0,2343,75,4,17,0,1,2,47,41,8,1,0,0,0.5135372732936206
4200.0,0,1263,100,13,12,1,2,10,56,25,2,2,0,0,0.5135421453459388
4950.0,0,788,25,11,24,1,0,3,38,35,8,1,0,0,0.5135454245886256
4950.0,1,689,100,2,21,1,2,2,35,24,8,1,0,0,0.5135538372792097
3850.0,0,1247,75,1,10,0,1,12,32,39,1,1,0,0,0.5135563724584153
5200.0,0,1457,100,11,14,1,0,11,41,43,1,3,0,0,0.5135575741933378
4950.0,0,2100,100,4,9,1,0,6,57,46,5,1,0,0,0.5135802253533669
4800.0,0,3200,25,4,5,1,2,13,45,47,3,2,0,0,0.5135879626692703
5200.0,0,1235,25,9,20,2,1,16,59,32,3,3,0,0,0.5135941613189445
4400.0,0,417,25,1,15,0,0,4,42,38,7,1,0,0,0.5135984944704558
6000.0,0,2875,75,8,8,0,1,9,42,40,0,5,1,0,0.5136066503026184
6000.0,0,1379,50,0,6,1,2,16,59,49,5,2,0,0,0.5136090376663436
6000.0,0,2447,50,12,7,0,1,8,40,38,0,2,0,0,0.5136103636576854
4550.0,0,905,0,7,21,0,1,19,44,44,1,3,0,0,0.5136150036999718
4400.0,0,1832,50,8,14,1,1,5,39,37,6,1,0,0,0.5136453190492676
5500.0,1,316,25,0,16,1,0,10,38,23,0,1,0,0,0.5136595903059671
6000.0,0,3041,0,14,23,0,2,11,47,36,3,2,0,0,0.5136618815611821
4900.0,0,1384,75,12,10,0,2,14,45,43,1,4,1,0,0.5136640290407901
4800.0,1,2418,50,1,6,0,1,6,59,53,5,2,0,0,0.5136797469129072
5250.0,0,2400,0,5,4,0,2,12,32,46,2,5,1,0,0.5136814988076257
5250.0,0,430,25,0,20,0,0,9,32,45,6,5,1,0,0.5136943608273217
4550.0,0,492,0,2,29,0,0,12,59,43,7,3,0,0,0.5137044785304625
6300.0,0,3017,0,11,18,1,2,3,45,27,7,4,1,0,0.5137091295568453
5200.0,1,2064,50,14,23,0,1,11,41,60,4,3,0,0,0.5137095163047256
4900.0,1,1410,0,1,17,0,2,8,46,23,3,4,1,0,0.513709546980954
4800.0,0,1139,25,6,15,0,2,5,39,27,6,2,0,0,0.513715869185482
6000.0,0,3204,50,4,27,0,2,19,45,52,3,5,1,0,0.5137214565739119
4200.0,0,1604,75,8,18,1,0,10,40,33,1,2,0,0,0.5137330198951139
4400.0,1,1509,75,9,3,0,0,6,38,60,2,1,0,0,0.5137430505848295
5200.0,0,1171,25,3,2,0,2,17,55,55,3,3,0,0,0.5137436726910146
5850.0,0,1431,75,5,6,2,1,5,52,41,8,3,0,0,0.5137512600661045
5400.0,0,2192,75,9,2,1,2,2,53,42,8,2,0,0,0.5137819780414945
4400.0,0,2980,50,13,18,1,1,7,36,46,5,1,0,0,0.5137895127681853
4800.0,0,933,0,10,9,1,0,12,49,34,0,2,0,0,0.5137946274910489
4400.0,0,2827,100,12,9,1,1,5,51,42,4,1,0,0,0.5137961287038875
5500.0,0,2587,50,5,23,0,2,12,32,41,4,1,0,0,0.513802468193928
5850.0,0,757,75,10,23,1,2,15,37,32,3,3,0,0,0.5138099969360422
6050.0,0,1225,75,3,22,1,1,19,60,30,0,1,0,0,0.5138153005470575
4800.0,0,118,0,6,27,2,0,15,43,35,5,2,0,0,0.5138258964237776
4200.0,0,2530,50,4,23,0,2,19,48,37,0,2,0,0,0.5138288971114164
5400.0,1,109,75,1,18,0,1,18,55,52,2,2,0,0,0.5138294235900804
5200.0,0,2664,75,3,2,1,2,1,33,27,5,3,0,0,0.5138300848919705
4900.0,0,916,100,5,24,1,0,11,48,28,2,4,1,0,0.5138385986578681
4550.0,0,1757,75,7,13,1,0,7,54,60,8,3,0,0,0.5138453228340545
4900.0,0,2930,100,0,13,0,0,9,36,51,2,4,1,0,0.5138489635125332
5400.0,0,462,100,8,0,0,2,7,43,31,2,2,0,0,0.513849141516237
4200.0,0,2564,25,3,8,1,1,1,56,30,7,2,0,0,0.5138495715528145
5250.0,0,1846,100,8,27,0,0,3,41,33,5,5,1,0,0.5138541881338081
3850.0,0,2321,50,2,27,0,2,11,50,30,5,1,0,0,0.5138598769729167
5500.0,0,433,25,13,19,1,0,10,44,60,8,1,0,0,0.5138669519067856
4800.0,1,2019,75,5,21,1,0,5,43,44,5,2,0,0,0.5138960743781112
6050.0,0,2170,50,0,15,0,1,16,37,43,0,1,0,0,0.5139011156392893
4200.0,0,2637,75,3,29,0,1,8,41,40,6,2,0,0,0.5139045278954238
6000.0,0,3316,50,2,3,0,0,1,54,43,4,2,0,0,0.5139066957182769
3850.0,0,501,25,4,26,1,2,18,37,28,3,1,0,0,0.5139139577995775
4950.0,0,2069,50,1,24,0,1,7,47,29,5,1,0,0,0.5139220327461822
5600.0,0,2840,25,0,6,0,2,8,51,37,4,4,1,0,0.5139353910323128
4550.0,0,1478,0,11,5,1,0,14,58,46,0,3,0,0,0.5139402517774577
6300.0,0,2353,75,7,29,1,0,10,47,58,8,4,1,0,0.5139413629068645
4550.0,0,750,0,11,27,1,0,15,39,47,4,3,0,0,0.5139566410606617
6000.0,0,2772,0,4,0,2,0,1,55,31,5,5,1,0,0.5139594063829991
6000.0,0,2917,75,14,0,0,2,9,42,55,2,5,1,0,0.513960573904756
6000.0,0,2984,25,10,16,1,1,14,45,48,2,5,1,0,0.513963563952587
5500.0,0,1898,100,7,19,1,2,17,56,38,2,1,0,0,0.5139764356510411
5250.0,0,1735,75,3,28,0,1,15,50,40,3,5,1,0,0.5139797504481498
4900.0,0,922,100,1,8,2,0,18,47,50,1,4,1,0,0.5139799759564354
5400.0,0,711,50,5,23,0,0,16,45,58,4,2,0,0,0.5139862904458
5850.0,0,608,75,5,10,1,0,10,51,60,7,3,0,0,0.5139867698965553
6000.0,0,1735,75,3,0,1,2,15,53,56,4,2,0,0,0.5139992752280554
6300.0,0,1966,75,4,9,0,0,5,34,60,6,4,1,0,0.5140069584788375
6300.0,0,394,100,6,0,0,0,2,54,25,1,4,1,0,0.5140166350322984
5500.0,0,1534,100,8,17,1,0,1,53,30,6,1,0,0,0.514019953588098
6300.0,0,2206,100,7,23,1,2,5,49,31,8,4,1,0,0.5140217188783157
5500.0,0,3228,25,3,13,0,2,1,38,32,7,1,0,0,0.514027039985181
3850.0,0,2042,25,7,7,1,1,19,51,53,0,1,0,0,0.514027961278276
4950.0,0,1013,50,0,8,1,1,5,43,41,8,1,0,0,0.5140315845167163
5850.0,0,2521,100,1,5,0,0,11,45,52,0,3,0,0,0.5140438279103042
6000.0,0,1565,75,2,17,0,0,1,34,26,4,2,0,0,0.51404587102569
3850.0,0,2522,25,9,1,0,2,6,50,33,2,1,0,0,0.5140531763424327
4950.0,0,3003,100,8,24,0,1,13,57,35,0,1,0,0,0.5140726834465144
4800.0,1,1381,25,9,11,0,2,7,58,52,7,2,0,0,0.5140762056916431
5250.0,0,2104,75,6,6,1,2,4,59,30,6,5,1,0,0.5141017634104597
5400.0,0,3347,100,3,23,1,2,19,47,57,4,2,0,0,0.514104304814379
4550.0,1,571,75,5,25,1,0,19,30,58,1,3,0,0,0.5141127288347828
5400.0,0,1779,75,2,16,1,1,9,47,37,5,2,0,0,0.5141264905964807
5850.0,0,2945,0,0,5,0,2,3,55,36,7,3,0,0,0.5141345773630007
3850.0,0,271,0,12,22,0,0,3,43,31,6,1,0,0,0.5141405539849778
5850.0,0,3166,50,3,29,0,0,2,30,36,6,3,0,0,0.5141412803410672
4950.0,0,3095,0,0,7,0,2,15,52,52,3,1,0,0,0.5141426046304232
3850.0,0,678,0,10,5,0,1,5,50,34,4,1,0,0,0.5141441763031344
5850.0,0,2065,0,5,23,1,1,15,56,30,2,3,0,0,0.5141584146444924
4200.0,0,817,25,11,29,0,2,17,48,40,4,2,0,0,0.5141602418839515
4200.0,0,787,50,4,10,1,2,17,50,32,1,2,0,0,0.5141693703196574
6050.0,0,2680,25,7,19,0,0,16,49,53,0,1,0,0,0.5141705141316738
6000.0,0,1595,25,10,7,1,0,6,52,48,5,5,1,0,0.5141721093426231
6300.0,0,1691,100,8,20,1,0,5,36,25,2,4,1,0,0.5141776502972474
4550.0,0,1694,75,2,9,0,1,8,31,33,1,3,0,0,0.5141887032160235
6300.0,1,1187,75,9,23,1,0,6,49,33,3,4,1,0,0.5141896675305708
5500.0,0,1156,100,11,8,0,1,1,36,38,5,1,0,0,0.5142113974196048
3850.0,0,2122,100,4,3,0,2,8,36,59,6,1,0,0,0.5142157712874502
3850.0,1,1896,50,7,10,0,2,11,37,59,4,1,0,0,0.5142289595998993
6050.0,0,877,25,10,22,0,0,17,51,45,0,1,0,0,0.5142334139834819
5500.0,0,2237,25,12,29,1,0,12,33,54,5,1,0,0,0.5142421112359049
3850.0,0,95,50,9,27,0,2,16,51,49,7,1,0,0,0.5142460161546162
5400.0,0,430,0,4,25,0,0,12,35,56,7,2,0,0,0.5142497829827243
3850.0,0,1080,25,13,1,1,1,7,36,52,5,1,0,0,0.5142589744348512
5500.0,0,10,75,6,10,0,2,5,48,23,5,1,0,0,0.5142739995062485
5400.0,0,1577,100,2,23,0,0,15,51,40,0,2,0,0,0.5142839847578085
5200.0,0,10,100,2,22,1,1,13,39,37,5,3,0,0,0.5142896582567603
4950.0,0,2623,100,6,3,1,2,13,54,37,0,1,0,0,0.5142995913782175
6000.0,0,1049,100,10,20,1,2,6,41,31,7,5,1,0,0.5143061891543985
5500.0,0,385,0,8,3,0,2,15,53,48,3,1,0,0,0.5143230380606613
6000.0,0,3028,50,4,23,1,1,18,53,53,3,2,0,0,0.5143315386566218
5200.0,0,1843,25,3,10,1,0,18,33,57,0,3,0,0,0.514354528565198
4400.0,0,1518,75,9,17,0,2,18,53,60,4,1,0,0,0.5143710274461422
5400.0,0,2632,25,13,25,1,1,3,45,22,5,2,0,0,0.5143836907146575
5850.0,0,1270,100,4,24,0,2,13,58,52,8,3,0,0,0.5143849413670106
5600.0,0,634,50,8,23,0,2,6,42,23,6,4,1,0,0.5143885822648936
5600.0,0,135,100,12,27,0,1,9,32,44,6,4,1,0,0.5144023762328218
5850.0,1,2716,0,0,0,1,2,14,46,49,1,3,0,0,0.5144047267188456
5600.0,0,327,100,4,28,0,0,15,57,43,3,4,1,0,0.5144181590277707
5400.0,0,1787,0,12,2,2,0,17,51,56,0,2,0,0,0.5144273405082175
4200.0,0,422,25,0,22,0,2,18,31,58,7,2,0,0,0.5144386250451698
5500.0,0,1735,0,6,8,1,2,13,39,44,4,1,0,0,0.5144459554190661
6300.0,0,947,50,0,10,0,1,11,38,32,1,4,1,0,0.5144544193019304
6300.0,0,574,75,8,27,1,0,11,59,42,6,4,1,0,0.51447134644599
5200.0,0,2057,75,7,22,0,2,8,35,36,5,3,0,0,0.5144788004318115
6300.0,0,2933,100,5,18,0,2,8,38,54,7,4,1,0,0.5144807626153985
5850.0,0,1465,25,12,22,0,2,11,54,23,2,3,0,0,0.5144929069028517
4400.0,0,557,100,12,14,0,0,6,48,56,6,1,0,0,0.5144931155165703
6000.0,0,1355,100,7,8,0,1,5,40,57,7,2,0,0,0.5145252905187082
5400.0,1,3046,100,4,21,1,0,12,40,59,2,2,0,0,0.5145299496825629
5500.0,0,2851,50,7,13,0,2,5,51,30,4,1,0,0,0.5145325367324336
6000.0,0,3291,50,0,20,1,0,5,43,47,7,5,1,0,0.5145332381523756
6300.0,1,2025,75,2,25,0,1,8,58,37,4,4,1,0,0.5145432580647656
5600.0,0,2149,75,7,16,1,2,16,51,60,6,4,1,0,0.5145733915044566
3850.0,0,96,25,9,17,0,0,5,36,43,6,1,0,0,0.5146100964100345
5200.0,0,728,0,9,15,0,2,1,44,24,8,3,0,0,0.5146166409615125
4950.0,0,2151,25,4,3,0,2,6,33,35,3,1,0,0,0.5146234816643569
4200.0,0,3381,0,3,7,1,0,2,37,48,6,2,0,0,0.5146285156234187
5200.0,0,146,75,0,7,1,2,18,44,45,3,3,0,0,0.514648774552168
4200.0,0,3088,100,6,24,0,0,8,54,30,0,2,0,0,0.51464951589482
5500.0,0,2540,0,3,8,0,2,9,30,59,7,1,0,0,0.5146582082854352
6000.0,0,2840,100,1,2,0,2,6,38,46,4,2,0,0,0.5146653502009162
5850.0,0,4,75,7,20,0,0,10,52,47,5,3,0,0,0.514667226967304
6050.0,0,824,0,4,19,1,0,10,42,40,5,1,0,0,0.5146689939406862
6000.0,0,57,50,6,26,1,1,15,33,27,2,2,0,0,0.5146802389109949
5500.0,0,2406,75,10,0,1,1,4,34,34,1,1,0,0,0.5146854200920322
5250.0,0,2547,100,7,3,0,1,1,48,60,8,5,1,0,0.5146943600101856
4200.0,0,1326,50,10,25,0,2,5,31,37,8,2,0,0,0.5147014985791579
4900.0,0,2031,25,8,10,1,0,1,44,24,3,4,1,0,0.5147077290242045
5850.0,0,1136,100,3,4,0,1,1,43,39,6,3,0,0,0.5147143673755314
4800.0,0,943,75,10,9,1,0,10,33,54,3,2,0,0,0.5147252178435814
3850.0,0,2734,75,3,4,0,1,11,35,54,1,1,0,0,0.5147465077246935
5400.0,0,43,25,9,0,1,2,8,52,39,6,2,0,0,0.5147492932330436
5500.0,1,2368,75,8,27,1,2,14,32,31,0,1,0,0,0.5147576356662459
5500.0,0,2135,25,5,11,1,0,12,48,53,3,1,0,0,0.5147682188270256
5850.0,0,1865,50,1,5,1,2,15,30,46,2,3,0,0,0.5147728414738413
6300.0,0,3359,0,6,6,1,1,4,46,56,8,4,1,0,0.5147793816178851
5200.0,0,1317,100,14,7,0,2,6,43,28,1,3,0,0,0.5147901018087812
3850.0,0,1246,75,5,25,0,0,18,59,45,0,1,0,0,0.5147947885233518
4950.0,0,3256,100,7,18,1,2,6,34,31,4,1,0,0,0.5147980804963603
4950.0,1,2509,100,4,27,0,1,4,31,27,2,1,0,0,0.5148097049689063
4400.0,0,121,75,5,25,1,2,17,58,49,8,1,0,0,0.5148131061545648
6000.0,0,1506,50,7,22,0,0,5,37,41,5,2,0,0,0.5148156734740428
4200.0,0,2507,50,8,21,1,0,13,35,41,0,2,0,0,0.5148186512045073
5400.0,1,3306,100,2,16,1,1,13,37,54,1,2,0,0,0.5148230056714314
5500.0,0,506,0,5,9,0,0,3,36,28,3,1,0,0,0.5148233732169235
3850.0,0,1566,75,11,9,0,1,2,40,31,3,1,0,0,0.5148260950172598
4550.0,0,1397,100,8,18,1,1,1,51,26,7,3,0,0,0.5148331219334662
6000.0,0,1719,50,1,28,0,0,16,38,39,0,5,1,0,0.5148427731418218
6050.0,0,2533,100,3,17,1,0,9,58,36,2,1,0,0,0.5148540849468431
4800.0,0,638,25,5,3,0,0,5,32,29,0,2,0,0,0.5148581335527932
6300.0,0,1490,50,3,19,0,0,6,38,58,8,4,1,0,0.51485964823713
4550.0,0,2176,75,1,29,1,0,11,50,46,6,3,0,0,0.5148732317034774
4200.0,0,1209,75,1,29,1,1,17,33,39,3,2,0,0,0.5148741750153223
4200.0,0,388,100,8,14,0,0,4,35,35,3,2,0,0,0.5148795231190552
6000.0,1,1804,75,2,3,0,2,6,50,36,2,5,1,0,0.5148797710310544
4900.0,0,1186,100,13,7,1,0,2,45,30,2,4,1,0,0.5148838417042234
5500.0,0,1971,100,6,7,1,1,6,32,54,6,1,0,0,0.5148881247434649
5500.0,1,2568,0,4,27,1,0,8,56,23,1,1,0,0,0.5148988587112949
6000.0,0,993,0,4,0,0,1,15,37,51,0,2,0,0,0.514908637239229
6000.0,1,1262,50,8,0,0,0,5,40,58,2,2,0,0,0.5149136027857178
5500.0,0,3239,50,2,14,1,1,5,52,29,4,1,0,0,0.514914177933607
4800.0,0,2126,50,4,20,1,0,14,52,40,1,2,0,0,0.5149407896835133
5850.0,0,2251,100,5,9,1,2,18,51,45,0,3,0,0,0.5149470845657128
4900.0,0,1730,25,8,10,0,0,4,31,33,1,4,1,0,0.5149479122486491
4800.0,0,690,75,13,16,1,2,11,36,37,4,2,0,0,0.5149553265160361
6050.0,0,1045,50,5,21,0,1,9,46,53,8,1,0,0,0.5149657527351689
4200.0,0,572,100,11,10,0,1,12,60,56,4,2,0,0,0.5149712235096495
4400.0,0,3303,75,1,24,1,1,15,34,45,2,1,0,0,0.5149794310936954
6000.0,0,1736,100,6,12,1,0,15,34,59,1,2,0,0,0.5149796576567452
4200.0,0,3390,100,0,11,0,1,11,46,57,3,2,0,0,0.5150069084950669
5200.0,0,2435,75,3,7,1,0,5,40,42,3,3,0,0,0.5150100228453326
5400.0,0,1854,100,11,18,2,1,15,42,39,1,2,0,0,0.5150142780799345
4550.0,0,1987,0,2,2,1,0,1,49,39,6,3,0,0,0.5150163963368232
4200.0,0,1558,0,2,9,0,0,5,58,27,2,2,0,0,0.5150334698454896
4800.0,0,749,25,14,15,0,2,9,35,33,3,2,0,0,0.5150538703512337
5250.0,0,3278,50,11,15,1,1,12,32,53,2,5,1,0,0.5150783165745872
6000.0,0,872,25,7,14,1,2,14,42,44,5,5,1,0,0.5150928497082348
5200.0,0,2589,50,11,21,0,1,1,30,23,3,3,0,0,0.5151101996983446
4200.0,0,1868,100,6,26,0,0,16,39,50,0,2,0,0,0.5151124880829052
5400.0,0,1701,100,7,3,1,0,9,42,54,2,2,0,0,0.5151217891073655
5400.0,0,1391,0,7,14,1,1,9,34,27,2,2,0,0,0.5151240560466048
4400.0,0,524,75,1,7,1,0,8,56,59,8,1,0,0,0.5151266682887494
5400.0,0,386,75,3,22,0,1,13,39,28,1,2,0,0,0.5151291367282888
4200.0,0,454,100,3,11,2,1,13,55,22,1,2,0,0,0.5151387872213862
3850.0,0,1319,0,6,19,0,1,12,52,57,7,1,0,0,0.5151478061018823
4950.0,0,788,25,11,19,1,2,17,44,26,0,1,0,0,0.5151542729136122
6050.0,0,1648,0,10,22,0,1,3,46,29,6,1,0,0,0.5151590525317828
4950.0,0,415,75,5,4,1,2,13,33,43,3,1,0,0,0.5151679570612167
6300.0,0,2297,0,10,5,1,2,7,48,30,3,4,1,0,0.5151723872887117
6000.0,1,3039,75,3,28,1,0,4,55,52,8,5,1,0,0.5151728495210243
5500.0,0,532,50,12,24,0,0,7,37,25,1,1,0,0,0.5151796847228458
5200.0,0,3369,25,8,5,0,0,8,31,55,0,3,0,0,0.5151928571431144
4400.0,0,2062,50,14,26,1,1,15,60,59,6,1,0,0,0.515200942620242
4950.0,0,1249,50,0,19,1,1,15,60,59,8,1,0,0,0.5152019954428052
5400.0,0,3304,25,13,15,0,1,4,35,51,5,2,0,0,0.5152124687519362
4800.0,0,2040,50,2,10,0,2,13,34,54,4,2,0,0,0.515218747923621
6050.0,0,2116,25,9,4,0,2,11,54,44,2,1,0,0,0.5152203869983896
5500.0,0,1010,50,4,3,0,2,10,34,58,6,1,0,0,0.51524256847462
5500.0,0,1183,100,2,12,0,0,1,49,39,6,1,0,0,0.5152448643331491
4550.0,0,3220,100,1,13,1,1,16,46,53,1,3,0,0,0.5152530027129871
5600.0,0,2679,25,1,26,0,1,12,41,53,6,4,1,0,0.5152685261253713
5500.0,0,1204,100,1,19,0,0,13,44,39,0,1,0,0,0.5152712894967734
6050.0,0,69,25,12,2,1,0,16,56,53,0,1,0,0,0.5152786111624322
4900.0,0,1578,75,7,0,0,1,6,39,50,3,4,1,0,0.5152923337546843
4800.0,0,3065,50,12,17,0,2,8,37,36,2,2,0,0,0.5152930784347637
3850.0,0,219,100,14,22,0,0,8,43,37,2,1,0,0,0.5152943339066797
5600.0,0,356,75,0,28,0,2,16,41,48,7,4,1,0,0.5153092895306153
6050.0,0,1648,0,2,1,2,1,16,43,39,0,1,0,0,0.5153138488662077
5250.0,0,1861,50,0,16,0,0,10,45,52,4,5,1,0,0.5153238823277311
5200.0,0,2977,0,7,8,1,2,15,58,40,1,3,0,0,0.5153352537294986
5400.0,0,2758,0,12,1,0,2,8,53,53,4,2,0,0,0.5153402601297488
5850.0,1,543,0,10,23,0,1,11,36,59,6,3,0,0,0.5153408835586192
5200.0,0,2319,100,14,9,0,0,1,51,49,4,3,0,0,0.5153464238862989
5850.0,0,3129,25,13,26,1,0,16,51,48,0,3,0,0,0.5153471520277095
5400.0,0,1649,0,6,29,0,1,14,50,31,2,2,0,0,0.515347546990036
6000.0,0,1577,25,6,18,0,0,4,33,47,6,2,0,0,0.5153494843706241
6000.0,0,1233,50,7,25,2,1,12,30,31,4,5,1,0,0.5153655873998013
5400.0,0,1678,25,13,22,0,1,1,42,29,6,2,0,0,0.5153668355549358
5500.0,0,2461,25,10,19,0,0,2,33,24,1,1,0,0,0.5153680915285797
5600.0,0,2255,100,9,11,1,1,10,34,47,2,4,1,0,0.5153694585594478
6000.0,0,3166,0,12,14,0,0,8,60,49,2,2,0,0,0.5153726191694926
5600.0,0,174,0,10,17,1,0,10,54,42,5,4,1,0,0.5153790740916815
5200.0,0,1245,50,13,16,1,1,10,56,60,8,3,0,0,0.5153822340227096
6000.0,1,2235,100,13,10,1,2,12,47,55,2,2,0,0,0.5153998786527537
4950.0,0,2015,0,3,10,0,0,2,31,48,6,1,0,0,0.5154170851399932
5400.0,0,367,100,6,25,1,0,12,55,39,4,2,0,0,0.5154181166280705
5500.0,0,753,0,8,20,0,0,9,44,33,2,1,0,0,0.5154236735133634
4800.0,0,334,75,14,24,0,0,4,39,38,5,2,0,0,0.5154481135210796
3850.0,0,3139,25,2,15,1,2,14,42,57,6,1,0,0,0.5154524518393853
5850.0,0,699,50,4,18,0,0,7,54,26,2,3,0,0,0.5154571366356094
6050.0,0,2340,50,11,14,1,1,12,57,38,1,1,0,0,0.5154590732247301
5250.0,0,2043,50,1,29,0,0,11,30,38,2,5,1,0,0.5154599008999128
5250.0,0,3283,100,1,11,1,2,8,51,31,3,5,1,0,0.5154640021576011
5500.0,0,2886,0,2,5,1,2,8,33,24,1,1,0,0,0.5154710991121244
4950.0,0,2958,100,9,27,2,1,6,44,42,8,1,0,0,0.5154797505908791
5850.0,0,383,25,4,7,1,2,18,57,35,1,3,0,0,0.5154924603861841
5400.0,0,372,25,11,18,0,0,10,60,46,4,2,0,0,0.5154994728412589
4200.0,0,2624,25,7,27,2,1,14,58,34,4,2,0,0,0.5154998242283926
5400.0,0,1806,50,4,23,0,2,14,48,41,4,2,0,0,0.5155036134149582
4550.0,0,920,25,14,19,0,0,4,36,44,5,3,0,0,0.5155168522487439
6000.0,0,2026,25,12,3,1,1,2,36,42,5,5,1,0,0.5155198089729263
4400.0,0,1088,100,12,24,1,1,8,38,23,2,1,0,0,0.5155333622729402
4400.0,0,3159,75,14,2,1,2,1,45,35,4,1,0,0,0.5155358215545499
3850.0,0,1526,100,12,2,0,2,1,53,41,6,1,0,0,0.5155486182771183
5400.0,0,2077,25,7,28,0,1,18,59,52,3,2,0,0,0.5155590792151618
6300.0,0,1561,25,12,22,0,0,15,48,58,2,4,1,0,0.5155652621190522
4400.0,0,2008,0,7,16,0,0,11,46,54,3,1,0,0,0.5155709193184365
4400.0,0,1409,100,10,21,1,2,16,60,40,3,1,0,0,0.5155734986064815
6000.0,0,93,75,10,2,1,1,9,33,36,1,2,0,0,0.5155746777211169
5400.0,0,772,0,10,19,1,0,12,42,48,4,2,0,0,0.5155759320953451
3850.0,0,1824,25,13,7,1,1,5,31,53,6,1,0,0,0.5155783741340512
4900.0,0,1957,50,3,12,1,2,16,44,47,3,4,1,0,0.5155843510006123
4550.0,0,1429,25,9,2,1,2,6,35,45,6,3,0,0,0.5155882797032769
6000.0,0,320,25,11,14,1,1,13,34,49,4,2,0,0,0.515599586976742
6300.0,0,51,50,12,1,1,1,13,40,52,2,4,1,0,0.5156014869680015
4200.0,0,2437,100,12,28,0,1,10,39,40,2,2,0,0,0.5156135671966017
4800.0,0,2244,25,7,16,0,0,3,57,40,5,2,0,0,0.5156136961264579
4950.0,0,1241,25,12,10,1,0,5,58,48,6,1,0,0,0.5156141173388744
5500.0,0,789,50,0,9,1,1,5,43,42,8,1,0,0,0.5156219409250828
6050.0,0,1715,100,3,9,0,1,5,36,48,5,1,0,0,0.5156370795117399
