Monthly_Salary,Overtime_Hours,Risigned_enc,Work_Hours_Per_Week,Hire_Date_enc,Remote_Work_Frequency,Team_Size,Age,Performance_Score,High_Performance,High_Salary,propensity_score
6600.0,11,0,40,1184,0,8,25,1,0,1,0.5184723000609133
6750.0,5,0,59,1790,0,10,36,5,1,1,0.5184751410921172
7500.0,10,0,39,774,50,3,40,5,1,1,0.5184766227019713
7200.0,11,0,60,2767,75,4,55,2,0,1,0.5184816579636472
7150.0,22,0,49,1433,75,15,51,3,0,1,0.5184830542120638
7200.0,1,0,44,2635,50,10,49,2,0,1,0.5184839647535125
7700.0,17,0,57,977,50,18,50,4,1,1,0.518487229355598
8400.0,28,0,45,1960,100,4,49,4,1,1,0.5184944991304727
7700.0,19,0,59,1595,50,1,41,4,1,1,0.518497472580079
8400.0,4,0,41,1993,0,17,33,4,1,1,0.5185032706842984
6750.0,11,0,37,3337,50,1,36,5,1,1,0.5185114536290036
8400.0,8,1,54,733,100,7,52,4,1,1,0.5185115374953784
6750.0,2,0,37,1687,50,1,42,5,1,1,0.5185249642330151
7000.0,4,0,52,2829,25,19,46,4,1,1,0.5185253816027027
7800.0,24,0,44,1481,100,8,53,3,0,1,0.5185314962714126
7700.0,22,0,47,2757,100,1,51,4,1,1,0.5185376189112882
6500.0,7,0,34,3118,100,9,58,3,0,1,0.5185505133371447
6600.0,22,0,40,189,50,1,33,2,0,1,0.5185634095543763
6750.0,27,1,53,1656,100,4,39,5,1,1,0.5185649502831913
6600.0,15,1,57,1584,50,14,35,2,0,1,0.5185699264478424
6500.0,26,0,59,507,0,14,27,3,0,1,0.5185732337437703
6600.0,1,0,56,1741,75,3,59,1,0,1,0.5185756216771026
6750.0,12,0,51,782,50,15,49,5,1,1,0.518575803215349
6500.0,18,0,45,901,50,6,39,3,0,1,0.5185817128993001
6500.0,25,0,33,1176,100,3,46,3,0,1,0.5185819414755495
6600.0,27,0,57,3010,50,16,42,1,0,1,0.5185890325779755
6500.0,11,0,46,539,25,2,33,3,0,1,0.5185998593951306
7800.0,10,0,33,2046,75,13,50,3,0,1,0.5186045872570685
7700.0,11,1,53,1917,75,8,41,4,1,1,0.5186083127364906
6600.0,11,0,37,1452,100,1,54,1,0,1,0.5186145567380309
6750.0,24,0,60,3364,50,15,44,5,1,1,0.5186208955813266
7500.0,12,0,47,3227,50,3,40,5,1,1,0.5186293927225611
7200.0,29,0,36,1575,75,7,38,2,0,1,0.5186339991899508
7200.0,4,0,48,1011,75,14,60,2,0,1,0.5186467125378628
6500.0,12,0,48,2826,0,10,27,3,0,1,0.5186469981876498
6750.0,26,0,52,718,100,14,58,5,1,1,0.5186781367820188
7000.0,15,0,37,2853,75,17,50,4,1,1,0.5186829532538634
6500.0,24,0,43,523,100,4,51,3,0,1,0.5186848953713238
7200.0,16,1,55,1021,75,3,37,2,0,1,0.5186857006680486
6600.0,13,0,54,1290,75,16,58,1,0,1,0.5186858184480604
7200.0,28,0,30,3189,25,17,23,2,0,1,0.518687221561737
7200.0,26,0,37,1325,50,12,34,2,0,1,0.5186913947130107
7500.0,0,0,50,939,75,8,60,5,1,1,0.5186945185640851
9000.0,18,0,58,3360,100,8,60,5,1,1,0.5186987143045296
6600.0,4,0,33,1293,50,19,48,1,0,1,0.5187053221083832
6600.0,0,0,44,1348,50,6,48,1,0,1,0.518706196162551
6500.0,25,0,58,3369,50,16,43,3,0,1,0.5187098623374058
7000.0,18,0,41,2080,100,3,52,4,1,1,0.518715833615582
7700.0,15,0,36,729,0,14,24,4,1,1,0.5187171837482031
9000.0,17,1,46,2265,50,16,30,5,1,1,0.5187182431986419
8250.0,12,0,50,97,50,1,42,5,1,1,0.5187211136031171
6600.0,14,0,38,2805,75,9,47,1,0,1,0.5187252412003243
7700.0,0,1,50,1447,75,8,46,4,1,1,0.5187268023281809
9000.0,6,0,53,2242,75,2,54,5,1,1,0.5187299542245271
7200.0,15,0,39,114,50,13,42,2,0,1,0.5187302854271792
8250.0,18,0,36,3076,25,1,23,5,1,1,0.5187313462228383
7500.0,20,0,40,2474,0,19,24,5,1,1,0.518734251267065
9000.0,3,0,31,3244,0,18,29,5,1,1,0.5187378931921713
6750.0,12,0,33,2168,0,15,24,5,1,1,0.5187563563919652
6600.0,8,0,49,830,25,18,43,1,0,1,0.5187642765201813
8400.0,6,1,48,2149,100,2,47,4,1,1,0.5187661234707636
6600.0,23,0,35,768,100,18,55,1,0,1,0.5187676843054164
7800.0,9,0,55,2871,0,10,31,3,0,1,0.5187700103932739
7800.0,3,0,57,2294,75,4,58,3,0,1,0.518772966951946
7200.0,5,0,33,3311,50,19,46,2,0,1,0.5187753141697652
7500.0,19,0,40,241,50,11,39,5,1,1,0.5187902680480764
7800.0,1,0,42,2061,50,10,48,3,0,1,0.5187917238782672
9000.0,2,0,45,2245,50,7,47,5,1,1,0.5187932359482077
7200.0,24,0,40,1984,25,18,30,2,0,1,0.5187953184787351
7800.0,0,0,47,1305,50,4,48,3,0,1,0.5187977382026729
6750.0,18,0,48,2586,25,12,33,5,1,1,0.5188011102181416
6750.0,24,0,50,283,25,8,30,5,1,1,0.5188016846890334
6750.0,28,0,44,3227,25,13,26,5,1,1,0.518830572105519
7800.0,14,0,52,329,0,19,33,3,0,1,0.5188309599518407
6600.0,17,0,39,1255,50,9,38,1,0,1,0.5188406617389616
7800.0,10,0,36,1023,25,2,29,3,0,1,0.5188409447429642
6600.0,10,0,59,1803,75,8,57,1,0,1,0.5188460268193875
8250.0,23,0,54,2490,0,10,23,5,1,1,0.5188488174719653
7700.0,13,0,51,564,50,17,49,4,1,1,0.5188520450862636
7700.0,29,0,31,903,100,14,48,4,1,1,0.5188524529118242
8400.0,23,0,37,150,25,17,30,4,1,1,0.5188598234607099
8400.0,15,0,35,1843,50,19,42,4,1,1,0.518870448256641
6750.0,28,0,39,1603,50,18,36,5,1,1,0.5188753398261333
7800.0,16,0,56,872,50,15,48,3,0,1,0.5188791910128123
7700.0,28,0,59,196,25,12,33,4,1,1,0.5188826425365958
9000.0,21,0,53,3307,25,17,35,5,1,1,0.5188876291134307
8250.0,1,0,47,1716,50,4,47,5,1,1,0.5188881790003893
9000.0,28,0,55,795,100,17,59,5,1,1,0.5188885163443451
8400.0,2,0,46,353,0,2,29,4,1,1,0.5188894340264885
7500.0,25,0,32,1055,100,7,47,5,1,1,0.5188982277995852
8400.0,12,0,31,27,100,4,53,4,1,1,0.5188987302841487
9000.0,5,0,48,2475,25,14,41,5,1,1,0.5189008334275261
6600.0,7,0,35,1006,100,11,60,2,0,1,0.5189025682077528
7800.0,18,0,43,95,100,12,58,3,0,1,0.5189096976285424
7200.0,6,0,56,175,75,8,59,2,0,1,0.5189120954725238
8250.0,7,0,38,1963,100,10,60,5,1,1,0.5189129324972297
8250.0,12,0,35,522,50,14,42,5,1,1,0.5189144794038153
7700.0,17,0,50,3400,50,14,43,4,1,1,0.5189172839836079
7200.0,5,0,42,446,75,14,57,2,0,1,0.5189263779634185
8400.0,22,0,33,3032,25,19,28,4,1,1,0.5189346612334337
7800.0,7,0,32,47,75,7,49,3,0,1,0.5189358140244632
7000.0,25,0,42,1264,75,9,43,4,1,1,0.5189423083294378
7000.0,15,0,38,2608,50,18,42,4,1,1,0.5189423757034064
7800.0,4,0,33,904,75,4,49,3,0,1,0.5189459809385978
7000.0,23,1,30,3325,75,18,29,4,1,1,0.5189502866658557
7700.0,16,0,46,986,50,17,45,4,1,1,0.5189504197164012
6750.0,9,0,57,2634,25,12,41,5,1,1,0.5189505811313164
6500.0,13,0,54,2986,100,6,60,3,0,1,0.5189604483317063
7200.0,27,1,59,2894,100,13,44,2,0,1,0.5189624591974864
7800.0,8,1,52,2043,50,6,32,3,0,1,0.5189718737918922
8400.0,12,0,52,2776,0,2,24,4,1,1,0.518974017213288
6600.0,0,0,60,2885,25,4,43,1,0,1,0.5189747934459049
7500.0,9,0,31,3122,100,3,52,5,1,1,0.518979492799389
7000.0,26,0,44,696,25,8,26,4,1,1,0.5189899815970785
6600.0,4,0,55,2769,50,1,46,1,0,1,0.5189936644826763
7700.0,16,0,44,31,75,2,46,4,1,1,0.5190014354860344
6500.0,29,0,59,642,25,6,29,3,0,1,0.5190095278334321
6500.0,28,0,51,659,50,8,36,3,0,1,0.5190101022656071
6750.0,10,0,53,1808,25,3,35,5,1,1,0.5190143219498428
8250.0,14,0,56,1628,100,4,60,5,1,1,0.51901547212027
8400.0,17,0,53,470,100,2,57,4,1,1,0.5190178299426156
7150.0,10,0,30,3145,75,2,42,3,0,1,0.5190199695477571
6600.0,28,0,49,277,25,6,26,2,0,1,0.5190280095264949
6600.0,27,0,40,1737,100,19,54,1,0,1,0.5190286862461888
8250.0,16,0,50,237,0,7,25,5,1,1,0.5190291198910911
6500.0,14,0,34,1197,25,5,27,3,0,1,0.5190316789920005
7800.0,21,0,31,1809,100,9,49,3,0,1,0.5190505809873545
7150.0,20,0,49,2972,50,12,40,3,0,1,0.5190566945337278
6600.0,7,0,39,1334,100,9,60,1,0,1,0.5190607096571391
7700.0,2,1,59,798,25,10,32,4,1,1,0.5190607142179026
8400.0,8,0,44,3372,25,10,35,4,1,1,0.5190642417846449
7150.0,6,0,59,2778,0,17,37,3,0,1,0.5190672013293183
7500.0,4,0,47,859,75,6,55,5,1,1,0.5190682710800107
6600.0,3,0,50,1700,75,14,60,1,0,1,0.5190695138977367
9000.0,1,0,53,820,25,2,40,5,1,1,0.5190709213110969
8400.0,21,0,46,1963,25,9,29,4,1,1,0.5190728403124146
8400.0,7,0,55,3037,50,1,44,4,1,1,0.5190795803938698
7700.0,5,0,50,1863,0,1,27,4,1,1,0.5190798921772863
7800.0,20,0,30,584,25,4,22,3,0,1,0.5190850400525324
6500.0,10,0,39,3188,100,13,59,3,0,1,0.5191011309899691
7200.0,4,0,39,2164,50,11,45,2,0,1,0.5191081482462531
8250.0,9,0,54,1087,0,16,34,5,1,1,0.519108803102325
6500.0,24,0,55,402,50,15,43,3,0,1,0.519137652144691
6600.0,0,0,45,1423,50,3,46,1,0,1,0.5191389531601142
8400.0,13,0,33,857,75,15,49,4,1,1,0.5191417925599436
7800.0,28,0,39,3351,75,6,37,3,0,1,0.5191491780230453
9000.0,3,0,53,1797,0,9,33,5,1,1,0.5191497310299048
6500.0,9,0,34,3373,0,12,23,3,0,1,0.5191497584993991
6750.0,6,0,46,2683,50,17,49,5,1,1,0.5191529781053678
9000.0,20,1,37,1804,75,8,29,5,1,1,0.5191600414138537
6500.0,10,0,52,2849,0,13,30,3,0,1,0.5191609980309854
6600.0,16,1,55,653,75,19,44,1,0,1,0.519171399994695
6500.0,22,0,57,3325,25,8,31,3,0,1,0.5191755920497291
7800.0,28,0,33,2967,50,3,25,3,0,1,0.5191756570645729
7800.0,14,0,43,2574,50,16,43,3,0,1,0.5191799233247543
7200.0,21,0,30,2434,50,7,30,2,0,1,0.5191818154109058
7800.0,15,0,45,908,50,1,37,3,0,1,0.519189576289975
6600.0,5,0,50,2864,0,9,30,1,0,1,0.5191901893134757
7700.0,29,0,44,2869,100,8,48,4,1,1,0.5191975678800832
7150.0,5,0,42,561,50,6,44,3,0,1,0.5192037112610208
6600.0,8,1,46,2206,100,16,51,2,0,1,0.519204760570915
7800.0,11,0,43,2898,50,9,41,3,0,1,0.5192072087138058
7200.0,5,0,57,2989,25,9,41,2,0,1,0.5192087395694158
7150.0,1,0,55,2157,25,7,42,3,0,1,0.5192210276363695
7500.0,10,0,44,2737,75,8,50,5,1,1,0.5192268685040394
6600.0,12,0,38,3016,25,5,28,1,0,1,0.5192410442094919
8250.0,27,0,50,3243,25,9,26,5,1,1,0.5192535353509592
6750.0,26,0,53,1089,50,12,39,5,1,1,0.5192619352626053
8400.0,23,0,59,23,0,17,29,4,1,1,0.5192749701379571
7700.0,17,0,30,2180,25,18,29,4,1,1,0.5192798542369154
7200.0,4,0,35,57,75,11,53,2,0,1,0.5192856521018002
7150.0,5,0,45,3265,25,19,41,3,0,1,0.5192881607128755
7200.0,14,1,32,3378,50,17,25,2,0,1,0.5192948664004148
8250.0,14,0,32,1447,25,8,27,5,1,1,0.5192987828961354
8400.0,0,0,31,2645,100,10,60,4,1,1,0.5193034969941805
8250.0,19,0,39,2444,100,19,57,5,1,1,0.5193127373092562
7000.0,25,0,59,2112,50,14,42,4,1,1,0.5193143496885626
7800.0,19,0,31,1093,50,11,34,3,0,1,0.5193211233727192
7800.0,22,0,31,3312,75,4,36,3,0,1,0.5193286584983129
8400.0,2,0,31,299,75,2,48,4,1,1,0.5193299175312082
7150.0,8,0,56,188,25,10,41,3,0,1,0.519342960328714
8400.0,6,0,35,2062,0,11,25,4,1,1,0.5193443552719332
8250.0,13,0,44,2229,75,3,46,5,1,1,0.5193539096397016
7700.0,27,0,53,1580,25,7,27,4,1,1,0.5193696860130003
7500.0,26,0,34,3004,100,5,44,5,1,1,0.5193773376041985
7800.0,2,0,58,2592,25,5,41,3,0,1,0.5193815147974826
6600.0,3,0,51,697,75,7,57,1,0,1,0.5193848658760533
7000.0,10,0,36,1486,0,8,22,4,1,1,0.519390278435262
7150.0,0,0,52,1269,25,16,46,3,0,1,0.5193975676905913
7800.0,0,0,34,1234,75,1,49,3,0,1,0.5193977052241376
7200.0,19,0,30,51,50,19,38,2,0,1,0.5194061063615912
6600.0,27,0,35,393,100,2,44,1,0,1,0.5194090962802224
6500.0,20,0,58,1045,50,6,41,3,0,1,0.5194129884980369
8400.0,10,0,59,2301,0,10,31,4,1,1,0.5194224047468776
7200.0,5,0,32,738,0,17,28,2,0,1,0.5194371226976392
6500.0,14,0,30,401,25,17,31,3,0,1,0.5194389489650769
9000.0,7,0,49,1539,0,1,25,5,1,1,0.5194426461024891
7200.0,23,0,38,1349,25,12,26,2,0,1,0.5194428694248159
7800.0,20,0,56,1949,0,13,26,3,0,1,0.5194451119668064
8250.0,5,0,46,581,75,5,53,5,1,1,0.5194494064275226
7800.0,4,0,30,1942,100,15,60,3,0,1,0.5194502746870744
6600.0,26,1,52,615,100,6,39,2,0,1,0.519464690872687
6600.0,22,1,33,2178,100,10,35,1,0,1,0.5194654014934478
7800.0,19,0,43,2075,75,15,48,3,0,1,0.5194660802993983
6600.0,25,1,55,2217,100,13,43,2,0,1,0.5194772798419448
6600.0,19,0,55,2759,75,17,53,1,0,1,0.5194783221631651
8400.0,23,0,51,196,50,14,41,4,1,1,0.5194842116313867
7000.0,2,0,33,3327,25,1,29,4,1,1,0.5194867924751363
9000.0,25,1,43,3106,100,7,35,5,1,1,0.5194872672696322
8400.0,23,0,44,3069,75,14,45,4,1,1,0.5194875294111768
6750.0,14,0,32,498,100,19,58,5,1,1,0.5195059282324394
7800.0,22,0,45,1264,100,17,57,3,0,1,0.519507722598261
9000.0,20,0,60,382,25,5,33,5,1,1,0.5195130565213644
7200.0,10,1,33,431,100,19,47,2,0,1,0.5195140673577133
7200.0,19,0,57,1074,25,3,31,2,0,1,0.5195177965355994
7200.0,14,0,50,1807,0,13,27,2,0,1,0.5195180331325365
7000.0,27,1,49,80,100,9,39,4,1,1,0.5195253444362863
7700.0,10,0,50,1505,25,5,34,4,1,1,0.5195285163909475
8400.0,15,0,38,238,75,8,46,4,1,1,0.5195310581033179
6600.0,17,0,52,2088,75,4,47,1,0,1,0.5195378496416038
6600.0,16,0,42,2258,75,15,49,1,0,1,0.5195448059858352
7200.0,17,0,57,3174,0,15,28,2,0,1,0.5195449606083425
7000.0,21,0,51,3395,50,8,37,4,1,1,0.5195461588289227
6500.0,0,0,53,68,0,7,34,3,0,1,0.5195481330405206
6600.0,13,0,48,2784,0,19,29,2,0,1,0.5195533905685848
8400.0,3,0,45,3017,75,1,50,4,1,1,0.5195545483609568
9000.0,24,0,44,661,100,5,50,5,1,1,0.5195604660821997
7200.0,28,0,39,1058,75,15,42,2,0,1,0.5195654665814295
8400.0,5,0,54,3323,25,5,37,4,1,1,0.5195663563369584
6500.0,19,0,40,749,75,16,48,3,0,1,0.5195740224998667
7500.0,3,0,36,2876,75,8,50,5,1,1,0.5196059623011223
7200.0,25,0,56,1932,25,8,29,2,0,1,0.5196085014800793
7800.0,19,0,33,2768,50,13,34,3,0,1,0.5196340757503344
7800.0,10,0,60,2213,75,9,56,3,0,1,0.5196343717567605
7150.0,18,0,58,169,0,18,31,3,0,1,0.5196553739835926
9000.0,21,0,42,2361,25,13,28,5,1,1,0.5196556232015501
8250.0,21,0,34,242,100,3,47,5,1,1,0.5196625151952736
7800.0,28,0,60,3006,50,9,37,3,0,1,0.5196722091591406
8250.0,20,0,51,3185,25,4,27,5,1,1,0.5196736908333243
7150.0,18,0,45,1941,25,13,31,3,0,1,0.5196803029823303
6600.0,18,0,49,448,25,10,32,2,0,1,0.5196880463783182
7150.0,9,0,34,709,50,19,44,3,0,1,0.519694390031947
6600.0,15,0,58,1874,0,15,30,2,0,1,0.5197028911810215
7800.0,23,0,44,1554,0,18,22,3,0,1,0.5197038237669283
9000.0,22,1,46,1190,100,12,41,5,1,1,0.5197044720391286
8400.0,14,0,50,704,25,1,30,4,1,1,0.5197163603835208
8250.0,16,1,51,3062,100,8,43,5,1,1,0.5197201159487972
7500.0,13,0,43,1972,25,7,30,5,1,1,0.5197202498226656
9000.0,14,0,48,723,25,15,36,5,1,1,0.5197227392265393
7200.0,22,0,40,298,25,5,24,2,0,1,0.5197369344107327
6600.0,13,0,33,2203,25,11,28,1,0,1,0.5197380717726611
8400.0,13,0,34,1231,100,8,53,4,1,1,0.519754572331328
7200.0,19,0,59,376,75,16,55,2,0,1,0.5197555174369667
9000.0,25,0,35,2369,100,8,46,5,1,1,0.5197678188477161
9000.0,29,0,31,222,100,19,49,5,1,1,0.5197732600917713
6600.0,15,0,41,1962,25,9,29,1,0,1,0.5197808832611245
7150.0,17,0,50,3177,25,8,30,3,0,1,0.5197818734831937
7700.0,0,0,36,842,0,14,30,4,1,1,0.51980092947799
6500.0,20,0,47,291,100,9,55,3,0,1,0.5198099052064679
6600.0,23,0,44,1440,25,7,25,1,0,1,0.5198245081780823
8400.0,23,0,49,1185,50,8,36,4,1,1,0.5198332449347582
7700.0,22,0,49,3352,50,16,39,4,1,1,0.519842274299936
6750.0,9,0,32,3252,25,7,27,5,1,1,0.5198434914372996
6600.0,0,1,47,652,100,15,55,1,0,1,0.5198505671708336
9000.0,15,1,40,196,50,10,25,5,1,1,0.519850722521941
6600.0,27,0,54,1507,75,2,41,1,0,1,0.5198592448795871
6500.0,26,0,36,1896,100,4,44,3,0,1,0.5198642114151311
7800.0,21,0,52,1996,75,16,50,3,0,1,0.5198660441718712
8250.0,8,0,43,2407,0,18,29,5,1,1,0.5198699485350635
9000.0,24,0,39,1862,75,19,45,5,1,1,0.5198714226099531
8250.0,27,0,34,1106,100,16,49,5,1,1,0.519873280548972
6600.0,29,0,32,14,75,5,34,1,0,1,0.5198925588553243
7150.0,15,0,48,158,100,11,59,3,0,1,0.5199007334537256
7200.0,4,0,43,434,0,13,30,2,0,1,0.5199008095493247
7700.0,15,0,60,3237,75,11,53,4,1,1,0.5199064056119401
6500.0,3,1,32,3375,100,5,41,3,0,1,0.5199090771763549
6600.0,25,0,55,2539,0,16,23,1,0,1,0.5199101896483213
7800.0,1,0,51,2871,50,15,51,3,0,1,0.5199148444032081
7200.0,9,0,36,2943,25,10,30,2,0,1,0.5199187374910961
7000.0,9,0,56,441,75,16,59,4,1,1,0.5199246586459318
7000.0,3,0,35,2244,75,1,46,4,1,1,0.5199260276560862
6600.0,8,0,34,1603,50,18,43,1,0,1,0.519935655526138
7000.0,16,0,58,1046,50,14,46,4,1,1,0.5199446154735848
7800.0,2,0,34,2848,75,16,53,3,0,1,0.5199476321773442
6500.0,6,0,33,2635,75,19,52,3,0,1,0.5199531947820805
6600.0,27,0,39,3163,50,9,29,2,0,1,0.51995620762466
6750.0,10,0,60,2856,0,6,28,5,1,1,0.5199565455631264
7200.0,14,0,40,289,25,3,27,2,0,1,0.5199571737165377
7700.0,15,0,55,3396,75,5,48,4,1,1,0.5199649185551568
8250.0,14,0,36,1374,100,19,58,5,1,1,0.5199672322982707
7500.0,10,0,38,569,75,17,52,5,1,1,0.5199741210942802
6750.0,17,0,57,1242,25,7,33,5,1,1,0.5199772850435754
8400.0,2,0,53,2384,25,7,39,4,1,1,0.5199889023648524
6500.0,17,1,53,2675,100,2,40,3,0,1,0.519990357977323
8400.0,11,0,49,161,0,6,25,4,1,1,0.5199913597968288
8250.0,11,0,45,2387,50,8,40,5,1,1,0.5199974494658764
6600.0,20,0,31,2001,25,11,23,1,0,1,0.5199976025260861
7200.0,29,1,50,2795,75,13,29,2,0,1,0.5199984464106588
6600.0,25,0,34,1950,75,4,35,1,0,1,0.5199990058901234
7800.0,24,0,43,1734,100,7,49,3,0,1,0.5200045489682803
8400.0,11,0,50,2902,25,10,34,4,1,1,0.5200052482007879
8400.0,4,1,41,2433,100,19,51,4,1,1,0.5200128684685251
7200.0,20,0,58,1354,25,10,33,2,0,1,0.5200275305834668
9000.0,3,1,36,2133,100,9,45,5,1,1,0.5200281180465752
6600.0,17,0,40,1773,0,18,23,1,0,1,0.5200320734244233
7200.0,29,0,48,888,50,14,35,2,0,1,0.5200389116136925
7200.0,26,0,49,1205,25,3,23,2,0,1,0.520041617075578
9000.0,11,0,51,2540,0,12,27,5,1,1,0.5200468194247148
6600.0,16,0,59,24,25,3,33,1,0,1,0.5200536700724313
8250.0,11,0,40,836,50,8,39,5,1,1,0.5200617676202615
7700.0,5,0,60,1359,75,4,56,4,1,1,0.5200737937731429
7150.0,25,0,49,812,50,17,39,3,0,1,0.5200783378067432
6750.0,27,0,32,328,75,6,35,5,1,1,0.5200816854552227
9000.0,0,0,43,2716,100,2,59,5,1,1,0.5200864662756551
6600.0,3,0,36,2898,75,6,48,1,0,1,0.5201095444344633
7200.0,28,0,52,993,50,4,32,2,0,1,0.5201098795125578
8400.0,8,0,35,80,75,17,52,4,1,1,0.520119400143949
9000.0,5,1,50,698,75,2,38,5,1,1,0.5201256365623547
7800.0,5,0,58,566,0,14,35,3,0,1,0.5201346265645687
6750.0,9,0,37,536,25,9,31,5,1,1,0.520141756660434
7200.0,21,0,37,3308,100,13,50,2,0,1,0.520146232113272
8250.0,24,0,55,2959,25,3,25,5,1,1,0.5201481130274949
7200.0,19,0,38,1107,75,6,41,2,0,1,0.5201571132446414
9000.0,28,1,44,667,75,4,24,5,1,1,0.5201588851370169
6600.0,18,0,37,3417,25,17,28,1,0,1,0.5201647957967673
9000.0,13,0,30,1281,50,17,38,5,1,1,0.5201682671697524
9000.0,9,0,32,529,0,14,23,5,1,1,0.520169352733088
7200.0,15,0,60,1531,25,16,39,2,0,1,0.5201727285492712
7800.0,15,0,35,1156,50,7,34,3,0,1,0.5201755837681428
7200.0,12,0,45,3058,25,18,35,2,0,1,0.5201756977768343
9000.0,13,0,60,368,0,7,28,5,1,1,0.520175934725012
7000.0,7,0,56,210,0,1,27,4,1,1,0.5201779622597645
7700.0,29,0,47,1531,75,9,40,4,1,1,0.5201784515338043
8250.0,4,0,37,801,100,7,58,5,1,1,0.5201888668146137
7800.0,1,0,35,2353,50,1,38,3,0,1,0.52019205956066
9000.0,19,0,47,1649,50,3,34,5,1,1,0.5201959856164136
7200.0,7,0,49,330,75,16,57,2,0,1,0.5201961092220895
6600.0,3,0,40,889,0,14,29,1,0,1,0.5202050638599992
7200.0,9,0,51,2115,75,13,54,2,0,1,0.5202157537313948
9000.0,5,0,48,13,25,10,38,5,1,1,0.5202167198065252
6750.0,21,0,54,2030,25,18,34,5,1,1,0.5202168034848823
6600.0,15,0,44,2433,50,4,35,2,0,1,0.5202229483316927
7800.0,24,0,30,1776,75,17,40,3,0,1,0.520224057237935
8400.0,0,0,57,2660,0,4,31,4,1,1,0.5202252384972168
9000.0,10,1,30,1532,75,2,27,5,1,1,0.5202270198079147
7200.0,12,0,60,1843,25,5,35,2,0,1,0.5202356290938397
7700.0,20,0,43,531,100,8,52,4,1,1,0.5202356294992866
6600.0,5,0,44,1592,75,5,50,1,0,1,0.5202384637746285
8250.0,13,0,48,2528,100,3,54,5,1,1,0.5202443251466586
8400.0,6,0,31,1469,25,14,32,4,1,1,0.520249509251131
9000.0,5,0,46,929,0,16,31,5,1,1,0.5202496909873938
7000.0,25,0,49,2078,75,6,41,4,1,1,0.5202513401574995
7200.0,26,0,58,369,100,1,51,2,0,1,0.5202539641904526
7700.0,24,0,36,1490,25,10,22,4,1,1,0.5202541728993985
6600.0,0,0,45,3307,50,4,43,2,0,1,0.5202586563103058
7700.0,21,0,47,3365,50,12,36,4,1,1,0.520266105180205
6750.0,22,0,52,2351,100,10,54,5,1,1,0.5202662016302586
6600.0,4,0,57,357,50,16,53,1,0,1,0.5202662705427603
6600.0,22,0,32,827,100,9,47,2,0,1,0.5202679147187432
8400.0,22,0,53,2123,25,12,30,4,1,1,0.5202713032160697
7700.0,1,0,31,415,25,7,32,4,1,1,0.5202741873636181
6600.0,0,1,60,942,50,5,37,1,0,1,0.5202764544851797
6600.0,15,0,43,2109,100,17,58,1,0,1,0.5202789015443722
6500.0,4,0,40,1321,50,14,45,3,0,1,0.5202822639816475
6600.0,27,0,43,1918,75,17,43,1,0,1,0.520288553363804
6600.0,24,0,60,1462,75,4,45,1,0,1,0.5203043996996206
8250.0,4,0,52,2182,75,7,54,5,1,1,0.5203060060005046
6500.0,20,0,38,1182,25,12,26,3,0,1,0.5203140775404095
7800.0,26,0,43,3005,50,4,28,3,0,1,0.5203191340121026
7800.0,16,0,52,1324,50,2,37,3,0,1,0.5203218374782128
7150.0,19,0,49,54,25,3,27,3,0,1,0.5203395140048288
7200.0,25,0,53,1922,75,1,40,2,0,1,0.5203410779873925
6600.0,2,0,37,2515,75,17,54,2,0,1,0.5203556548608687
7800.0,17,0,31,1956,75,7,39,3,0,1,0.5203602196717375
8250.0,6,0,55,1251,75,6,54,5,1,1,0.5203765302006369
6600.0,16,0,51,456,25,7,31,1,0,1,0.5203781014025747
6600.0,23,0,41,3230,100,11,49,1,0,1,0.5203841310115251
6750.0,14,0,46,470,50,18,44,5,1,1,0.5203951807375656
9000.0,29,0,40,1461,50,8,28,5,1,1,0.5203975729694922
7800.0,11,0,47,2958,0,13,25,3,0,1,0.5203995813273183
6600.0,15,0,40,2329,25,17,31,2,0,1,0.5204036152885562
6600.0,25,1,37,1497,100,3,30,1,0,1,0.5204059049549117
7500.0,0,0,38,3388,100,4,57,5,1,1,0.5204116940735016
7500.0,22,0,34,1693,100,1,43,5,1,1,0.5204248844356847
6600.0,0,0,46,269,50,4,45,2,0,1,0.5204286455592195
9000.0,6,0,58,1220,75,8,56,5,1,1,0.5204324301673456
7200.0,14,0,51,1971,25,7,31,2,0,1,0.5204375107858976
7150.0,7,0,39,1786,25,4,29,3,0,1,0.5204495187872477
7700.0,26,0,34,3323,75,13,37,4,1,1,0.5204516240089707
8400.0,2,0,33,64,100,10,59,4,1,1,0.5204516473678649
7700.0,26,0,57,402,100,13,56,4,1,1,0.5204572593551066
6600.0,3,0,48,337,100,2,60,2,0,1,0.5204643836398032
8400.0,25,0,34,311,25,12,22,4,1,1,0.5204673717553572
6750.0,29,0,30,2127,50,19,29,5,1,1,0.5204676985326231
9000.0,10,0,41,996,0,8,22,5,1,1,0.5204750256920873
7000.0,0,1,54,3072,100,1,48,4,1,1,0.5204846455543883
6600.0,15,0,57,3391,25,18,37,2,0,1,0.5204881548568457
8400.0,3,0,34,2136,50,5,38,4,1,1,0.5204886786042647
8250.0,13,0,57,554,50,13,46,5,1,1,0.5204950233494199
7200.0,16,0,40,1117,75,19,49,2,0,1,0.5204972326376347
8400.0,4,0,57,414,50,15,52,4,1,1,0.5205032941576916
7700.0,17,0,37,1762,50,12,35,4,1,1,0.5205096349623405
