Monthly_Salary,Overtime_Hours,Risigned_enc,Work_Hours_Per_Week,Hire_Date_enc,Remote_Work_Frequency,Team_Size,Age,Performance_Score,High_Performance,High_Salary,propensity_score
4550.0,2,0,40,1313,25,15,42,3,0,0,0.518351342571855
6050.0,15,0,41,261,50,8,41,1,0,0,0.5183517451221719
6000.0,5,0,42,2380,0,9,29,5,1,0,0.5183556937500563
4800.0,10,0,47,2301,75,18,58,2,0,0,0.51835942639074
4950.0,24,0,59,627,25,10,35,1,0,0,0.5183662406862966
4550.0,14,0,35,3042,25,6,28,3,0,0,0.5183702811515176
5200.0,19,0,49,2986,75,7,48,3,0,0,0.5183716198367154
5200.0,11,0,36,2416,25,1,28,3,0,0,0.5183770282664529
5200.0,19,0,31,779,25,18,31,3,0,0,0.5183797864995107
4800.0,25,0,59,1178,25,14,36,2,0,0,0.5183800128585491
6000.0,1,0,53,1205,0,11,37,2,0,0,0.5183843770053328
4200.0,1,0,42,2009,25,1,36,2,0,0,0.5183883048652072
5250.0,29,0,55,159,100,9,56,5,1,0,0.5183885635398818
4400.0,4,0,36,337,75,11,55,1,0,0,0.5183917825866915
4800.0,15,0,33,1466,25,17,33,2,0,0,0.5183919116874642
4800.0,20,0,51,3029,25,15,35,2,0,0,0.518399291483609
5250.0,13,0,37,3273,50,11,40,5,1,0,0.5184021456480039
4800.0,27,0,38,461,100,8,50,2,0,0,0.5184118455020745
6050.0,25,0,32,2477,25,12,24,1,0,0,0.5184122687551921
6050.0,3,0,31,3057,75,3,48,1,0,0,0.5184124520397071
6050.0,1,0,35,640,50,12,48,1,0,0,0.5184273415078268
5400.0,11,1,48,2462,75,16,43,2,0,0,0.5184318305501548
6300.0,10,0,34,3300,0,8,22,4,1,0,0.5184375136036684
5500.0,23,0,42,3140,100,2,49,1,0,0,0.518443511317475
5200.0,8,0,37,2894,25,6,32,3,0,0,0.5184451652739525
6050.0,5,0,47,3395,0,11,31,1,0,0,0.5184473455225876
6000.0,13,0,43,2716,50,12,43,5,1,0,0.5184491165569496
5250.0,7,0,32,2345,0,7,23,5,1,0,0.5184561106394433
4900.0,20,0,36,982,50,19,41,4,1,0,0.5184639003835899
6300.0,27,0,34,182,75,12,42,4,1,0,0.5184727611716534
5850.0,22,0,54,1578,25,3,30,3,0,0,0.5184765523729838
3850.0,17,0,57,504,0,7,28,1,0,0,0.5184853645983165
4400.0,15,0,39,10,25,17,36,1,0,0,0.5184876767350719
4800.0,9,0,48,2136,100,3,60,2,0,0,0.5184916058719709
4200.0,5,0,37,1112,25,19,41,2,0,0,0.5184940094809816
4900.0,18,0,44,1955,75,13,50,4,1,0,0.5184941534143849
5850.0,0,0,42,2239,0,12,33,3,0,0,0.5185030155196952
5200.0,2,0,44,1918,50,2,45,3,0,0,0.5185048264540163
4950.0,10,0,40,2727,100,5,57,1,0,0,0.518508414763882
3850.0,13,1,42,2593,50,10,28,1,0,0,0.5185140564514258
4950.0,13,0,30,1211,100,8,54,1,0,0,0.5185239630136995
6050.0,27,0,38,653,50,17,37,1,0,0,0.5185326880559189
5250.0,16,0,54,982,75,6,52,5,1,0,0.5185410456243883
5850.0,1,1,59,3394,75,4,46,3,0,0,0.518542096915524
5500.0,8,0,34,558,25,18,38,1,0,0,0.5185421685378784
5850.0,2,0,46,252,50,17,54,3,0,0,0.5185487370276176
6300.0,5,0,41,2127,75,1,50,4,1,0,0.5185525015026498
5250.0,20,0,38,3409,25,18,31,5,1,0,0.5185628430914977
5250.0,26,0,52,2733,50,10,38,5,1,0,0.5185651298168904
4950.0,8,0,34,2340,50,5,39,1,0,0,0.5185656447594932
6000.0,24,0,40,2050,25,13,28,2,0,0,0.5185664616134804
4400.0,14,0,39,1396,100,15,60,1,0,0,0.5185694348335205
5850.0,7,1,57,2166,0,14,22,3,0,0,0.5185913004977601
5850.0,0,0,30,1267,50,8,44,3,0,0,0.5185925215215986
4900.0,27,0,49,57,75,9,46,4,1,0,0.5185985860508895
6050.0,21,0,60,1485,25,10,36,1,0,0,0.5185996781026889
4400.0,24,0,56,1096,50,15,44,1,0,0,0.5186058644093094
4550.0,15,0,32,1792,75,15,48,3,0,0,0.5186060548727845
6000.0,28,0,38,3006,50,3,28,5,1,0,0.5186064939040508
4900.0,28,0,48,1470,50,18,40,4,1,0,0.518608745769689
4550.0,10,0,50,2803,25,5,35,3,0,0,0.5186175259926251
4950.0,2,0,43,1698,75,4,54,1,0,0,0.5186180880938873
4900.0,7,0,46,1321,0,12,31,4,1,0,0.518621074843339
6300.0,1,0,52,748,50,4,50,4,1,0,0.5186418977746283
5400.0,18,0,34,1879,75,13,46,2,0,0,0.5186422011234673
4800.0,28,0,54,3316,25,17,32,2,0,0,0.5186465798649086
4800.0,11,0,51,781,25,9,38,2,0,0,0.5186522278900689
5250.0,2,0,39,566,0,15,33,5,1,0,0.518655974431472
4800.0,2,0,56,2943,25,4,41,2,0,0,0.5186583937960442
4400.0,18,0,48,3082,50,9,40,1,0,0,0.5186626576426816
6000.0,15,0,49,2442,75,5,49,2,0,0,0.5186627033666824
5500.0,12,0,35,2380,50,1,35,1,0,0,0.5186694158949847
4950.0,1,1,40,2499,25,16,28,1,0,0,0.5186783130920578
6300.0,0,0,41,381,75,8,57,4,1,0,0.5186878478706852
6050.0,27,0,40,1394,25,14,27,1,0,0,0.5186933018384559
4800.0,21,1,48,2542,75,10,34,2,0,0,0.5186968123604805
4200.0,25,0,35,2741,100,2,45,2,0,0,0.5187066205324449
5400.0,20,0,35,1997,75,17,47,2,0,0,0.5187077759418355
4400.0,27,0,52,1298,100,14,57,1,0,0,0.5187143894573648
5500.0,12,0,47,302,75,15,56,1,0,0,0.5187264582774461
4950.0,17,0,44,2049,25,15,34,1,0,0,0.5187272216940207
5600.0,29,0,41,1153,25,5,22,4,1,0,0.5187298570642092
6300.0,25,0,40,590,50,16,38,4,1,0,0.5187349276203279
4550.0,3,0,39,3312,25,15,39,3,0,0,0.5187367058390768
5850.0,13,0,39,378,25,8,32,3,0,0,0.5187389792470762
4950.0,7,0,48,8,25,2,36,1,0,0,0.5187471747254903
5500.0,2,0,30,1520,75,2,48,1,0,0,0.518752864924576
6300.0,26,0,40,3124,75,1,37,4,1,0,0.5187553938261151
6000.0,2,0,41,2314,25,9,38,5,1,0,0.518758453010933
5200.0,21,0,32,411,50,1,30,3,0,0,0.5187648050234095
3850.0,2,0,31,2824,50,2,39,1,0,0,0.5187709658636764
5850.0,18,0,50,945,50,3,39,3,0,0,0.5187770204991167
6000.0,25,0,50,1642,100,14,57,5,1,0,0.5187781629091921
5500.0,26,0,43,2447,100,1,47,1,0,0,0.5187836758064532
4950.0,15,0,33,3320,100,16,56,1,0,0,0.5187853130965608
4550.0,4,0,51,3166,50,10,49,3,0,0,0.5187948530606078
5400.0,8,0,30,1613,100,4,54,2,0,0,0.5188002000506174
5200.0,18,0,55,2727,75,13,53,3,0,0,0.5188033412401412
4200.0,8,0,46,3111,75,5,51,2,0,0,0.5188100549584462
4950.0,27,0,34,2022,50,19,35,1,0,0,0.5188200685552675
4950.0,0,0,44,1758,0,7,31,1,0,0,0.518820691606863
5500.0,0,0,58,2946,25,5,43,1,0,0,0.5188235773308172
5600.0,18,0,30,515,50,14,37,4,1,0,0.5188274370190123
3850.0,24,1,48,1211,75,6,31,1,0,0,0.5188323964168443
6000.0,6,0,37,1099,75,3,49,5,1,0,0.518841039912743
4400.0,28,0,46,1272,50,10,35,1,0,0,0.5188594959112279
4800.0,10,0,46,1089,50,12,46,2,0,0,0.5188608290047477
4400.0,0,0,48,1689,75,3,56,1,0,0,0.5188648736657073
4800.0,24,0,54,1640,100,6,55,2,0,0,0.5188675639885222
6050.0,27,0,53,1402,25,15,32,1,0,0,0.5188683971963601
4400.0,16,0,51,2607,0,17,29,1,0,0,0.5188701355843434
6300.0,15,0,40,1136,100,6,55,4,1,0,0.5188846872891019
6000.0,2,0,52,687,75,3,57,5,1,0,0.5188883854021051
6300.0,12,0,39,1386,75,13,51,4,1,0,0.5188895689990064
6300.0,3,0,46,935,0,6,30,4,1,0,0.518893265226349
6000.0,11,0,59,2947,0,16,34,5,1,0,0.5188950245355005
5250.0,5,0,38,1181,50,19,49,5,1,0,0.5189016248359792
5600.0,27,0,44,1502,25,14,28,4,1,0,0.5189061001097633
5500.0,16,0,46,1272,50,11,42,1,0,0,0.5189063849938907
3850.0,2,0,55,2038,25,17,47,1,0,0,0.5189071462674838
4200.0,0,0,51,853,0,9,35,2,0,0,0.518909448888783
4200.0,26,0,34,410,75,13,42,2,0,0,0.5189117324758762
5500.0,15,0,54,1125,75,19,58,1,0,0,0.518911930200657
5400.0,25,0,50,2199,75,6,44,2,0,0,0.5189137806306896
6000.0,27,0,47,2381,50,16,38,2,0,0,0.5189143950654952
6000.0,5,0,32,1870,25,5,31,2,0,0,0.5189188596220852
6300.0,23,0,52,3355,50,11,39,4,1,0,0.5189281370411354
5400.0,22,0,55,2233,100,4,55,2,0,0,0.518929248583867
4900.0,29,0,38,1859,100,4,45,4,1,0,0.5189346544142762
5500.0,19,0,39,582,25,18,33,1,0,0,0.518937821834045
5200.0,2,0,57,25,50,16,57,3,0,0,0.5189387774016366
4900.0,11,0,39,2953,100,7,56,4,1,0,0.5189515554316779
4200.0,25,1,33,462,75,8,26,2,0,0,0.5189695769997844
5500.0,9,0,43,776,50,5,42,1,0,0,0.5189801270856325
6000.0,9,0,36,2703,25,12,33,2,0,0,0.51899023805611
4900.0,4,0,58,2743,25,10,43,4,1,0,0.5189956061343184
3850.0,4,1,59,3326,100,2,51,1,0,0,0.518995814465428
5400.0,7,0,31,563,50,16,44,2,0,0,0.5190113643175621
4400.0,29,0,46,1516,75,7,41,1,0,0,0.5190240712947491
5600.0,2,0,52,2607,0,3,30,4,1,0,0.5190247197725522
6000.0,0,0,59,2866,0,6,35,5,1,0,0.5190300896329921
4550.0,20,0,58,1959,0,18,30,3,0,0,0.519031093640263
4200.0,16,0,37,1759,100,13,56,2,0,0,0.519037084412755
5400.0,6,0,47,2806,25,19,42,2,0,0,0.5190390487826899
4950.0,20,0,55,3362,50,14,43,1,0,0,0.5190394808165569
5250.0,9,0,41,3093,50,12,43,5,1,0,0.5190475167046191
6000.0,28,0,33,2476,75,7,36,5,1,0,0.5190506612375138
6050.0,16,0,42,1585,75,10,48,1,0,0,0.5190581192112487
5500.0,29,0,50,2669,0,19,22,1,0,0,0.5190636036522482
5250.0,21,0,56,1728,100,2,55,5,1,0,0.5190703977929461
4550.0,0,0,51,3401,25,10,42,3,0,0,0.519070904949815
6000.0,0,0,43,1864,50,9,48,5,1,0,0.5190735822179026
6000.0,20,0,53,1598,100,1,54,2,0,0,0.5190833498295256
4550.0,16,1,51,163,100,18,51,3,0,0,0.5190857927669089
5250.0,29,0,51,1677,25,16,30,5,1,0,0.5190930085615261
4900.0,21,0,46,1756,50,14,40,4,1,0,0.5190962435649905
5600.0,14,0,55,475,0,18,33,4,1,0,0.5191013619886462
3850.0,13,0,37,2548,0,15,24,1,0,0,0.5191041590551182
4800.0,11,0,40,1333,50,15,44,2,0,0,0.519104663917203
4800.0,8,0,40,362,75,1,48,2,0,0,0.5191047282663361
4800.0,26,0,54,2812,0,17,24,2,0,0,0.5191092148082019
6000.0,20,0,42,1640,25,19,33,5,1,0,0.5191221319103877
6050.0,10,0,57,2652,50,17,51,1,0,0,0.5191240608016583
5850.0,20,0,52,635,25,12,34,3,0,0,0.5191289076436075
4200.0,7,0,41,2354,100,5,58,2,0,0,0.5191365548698192
3850.0,6,0,32,2256,0,19,28,1,0,0,0.5191567397982018
4900.0,4,0,40,362,75,7,53,4,1,0,0.5191578059538795
4550.0,27,0,54,310,25,14,32,3,0,0,0.519164628181586
5250.0,18,0,58,128,50,18,49,5,1,0,0.5191672468453089
5500.0,28,0,53,2010,100,9,53,1,0,0,0.519181009079685
6300.0,17,0,50,1841,100,11,59,4,1,0,0.519187091556137
3850.0,2,0,55,2098,50,9,51,1,0,0,0.5191956250308332
4200.0,26,0,60,880,0,6,22,2,0,0,0.5191975769834777
4800.0,3,0,38,602,50,11,46,2,0,0,0.5192012017634032
4550.0,24,0,49,2137,100,14,56,3,0,0,0.5192012974671572
5250.0,6,0,36,1620,50,7,41,5,1,0,0.5192021158338492
4400.0,6,0,36,888,25,5,32,1,0,0,0.5192085490880196
4550.0,4,0,49,2879,0,17,34,3,0,0,0.519208857031435
4200.0,6,0,39,974,25,9,35,2,0,0,0.5192110575537311
5200.0,6,0,47,3412,25,4,34,3,0,0,0.5192113163636958
4550.0,4,0,57,2067,0,18,38,3,0,0,0.5192138893734597
3850.0,26,0,54,1634,75,19,51,1,0,0,0.5192138910186221
4800.0,11,0,44,584,0,1,22,2,0,0,0.5192151398709575
6000.0,14,0,44,866,75,10,50,5,1,0,0.5192153304050495
4200.0,22,0,58,1459,75,7,49,2,0,0,0.519218691248056
4800.0,19,0,39,3089,25,6,25,2,0,0,0.5192189458821586
3850.0,27,0,36,37,50,2,28,1,0,0,0.5192204867293422
6300.0,9,0,50,2352,50,11,46,4,1,0,0.5192312280619619
5600.0,28,0,32,1901,50,15,31,4,1,0,0.519236559564231
6300.0,12,1,54,2614,100,13,50,4,1,0,0.5192444607977155
4950.0,19,0,56,2775,0,8,24,1,0,0,0.519245186425176
4550.0,11,0,31,236,100,17,59,3,0,0,0.5192484335751335
6050.0,15,0,35,935,100,7,53,1,0,0,0.5192504287755894
4200.0,29,0,60,2852,25,3,26,2,0,0,0.5192525292975712
5500.0,25,0,42,2538,100,11,51,1,0,0,0.5192568990236098
5400.0,26,0,48,488,75,12,46,2,0,0,0.5192658206206221
5850.0,28,0,55,2738,0,17,23,3,0,0,0.5192681227052673
4400.0,19,0,35,698,100,1,48,1,0,0,0.5192733400440128
5500.0,5,0,44,2162,50,9,45,1,0,0,0.5192850590552968
4550.0,13,0,35,789,75,14,49,3,0,0,0.519295245684927
4550.0,7,0,41,764,25,19,40,3,0,0,0.519297465063289
4400.0,21,0,39,1165,75,4,41,1,0,0,0.5193000597979461
6000.0,22,0,31,1530,25,18,27,5,1,0,0.5193004855880733
5850.0,23,0,59,1030,0,4,22,3,0,0,0.5193027750931947
5600.0,9,0,33,2906,0,19,26,4,1,0,0.519305726308186
3850.0,0,0,41,1273,50,19,52,1,0,0,0.5193073220556746
5250.0,12,0,47,2652,50,3,39,5,1,0,0.5193085761565903
6000.0,22,0,60,2440,0,4,22,2,0,0,0.5193088292247879
5600.0,6,0,51,2033,50,15,50,4,1,0,0.5193154407038362
4550.0,15,0,57,3401,50,8,43,3,0,0,0.5193242795720048
6000.0,2,0,34,1800,75,12,53,2,0,0,0.5193258713270751
5400.0,27,0,47,1053,0,18,22,2,0,0,0.5193307937702486
6050.0,24,0,44,300,50,18,40,1,0,0,0.5193320342291303
5400.0,13,0,32,1395,50,8,36,2,0,0,0.5193373957658386
6050.0,20,0,30,1929,25,11,24,1,0,0,0.5193403837747679
4800.0,1,0,42,2590,50,13,48,2,0,0,0.5193404886274331
4550.0,12,0,47,687,25,16,38,3,0,0,0.5193437762960403
6300.0,1,0,46,523,50,1,45,4,1,0,0.5193563723515736
5600.0,4,0,38,3171,25,9,34,4,1,0,0.5193610546577598
5400.0,19,0,41,2202,50,7,35,2,0,0,0.519368457614531
3850.0,24,0,33,331,50,4,29,1,0,0,0.5193714284686582
6000.0,3,0,39,484,25,18,41,2,0,0,0.5193722205488025
4950.0,0,0,35,3416,0,2,23,1,0,0,0.5193802398453339
4200.0,14,0,40,1932,50,8,38,2,0,0,0.5193874584522149
5850.0,19,0,53,1123,50,17,45,3,0,0,0.5193876107355424
6000.0,23,1,56,1865,100,5,41,5,1,0,0.5193948246441337
6000.0,6,0,46,1354,50,8,45,5,1,0,0.5194031886305367
6000.0,17,0,53,1177,0,19,30,2,0,0,0.5194112689696682
6000.0,25,0,44,1008,75,7,42,5,1,0,0.5194113853172488
5250.0,7,0,52,2189,50,16,50,5,1,0,0.519417842949269
5400.0,6,0,43,3236,25,16,38,2,0,0,0.5194197960737427
4900.0,22,0,45,1474,50,17,40,4,1,0,0.5194468833829187
4400.0,28,0,56,1338,50,11,38,1,0,0,0.5194489267741645
5250.0,16,0,57,1447,0,5,25,5,1,0,0.5194611189745383
5600.0,11,0,56,943,75,15,58,4,1,0,0.5194739120897791
4900.0,23,0,52,2363,50,12,39,4,1,0,0.5194856535258114
5400.0,3,0,39,1153,75,7,52,2,0,0,0.5194860151287327
4550.0,23,0,60,886,0,10,25,3,0,0,0.5194868264052069
6050.0,4,0,38,3301,25,18,38,1,0,0,0.5194952682267204
5850.0,12,0,56,907,0,11,30,3,0,0,0.5195017799386938
5500.0,2,0,31,1899,0,10,25,1,0,0,0.5195052863253561
6300.0,6,0,35,2230,100,12,59,4,1,0,0.5195169591402514
5500.0,11,1,55,896,100,12,51,1,0,0,0.5195191746854766
6050.0,15,0,57,2703,0,12,28,1,0,0,0.5195227826193062
5500.0,26,0,35,2916,75,14,40,1,0,0,0.5195228454152926
5400.0,6,0,33,275,100,11,59,2,0,0,0.5195332231354812
4400.0,21,0,30,278,25,19,28,1,0,0,0.5195335913226924
6050.0,11,0,52,1062,100,1,58,1,0,0,0.5195437173652895
5250.0,14,0,31,2274,100,12,53,5,1,0,0.5195487487194973
6000.0,14,0,54,1618,75,15,55,2,0,0,0.5195530197678704
4550.0,28,0,40,3282,100,12,48,3,0,0,0.5195533329543558
5500.0,10,0,40,3185,100,10,57,1,0,0,0.5195588693748608
4550.0,3,0,41,1960,25,11,37,3,0,0,0.5195730828693668
6000.0,5,0,50,1615,0,11,31,2,0,0,0.5195747528372604
4800.0,23,0,53,440,50,7,38,2,0,0,0.5195852907444322
5200.0,26,0,33,2365,25,13,22,3,0,0,0.5195902349430055
5250.0,21,0,34,1864,50,9,32,5,1,0,0.5195960849298532
4200.0,9,0,58,1081,0,17,35,2,0,0,0.5195975833788089
3850.0,3,0,36,2120,100,8,59,1,0,0,0.5195977124564958
5400.0,25,0,45,2639,25,3,22,2,0,0,0.51960705266583
5850.0,10,1,37,1284,75,4,32,3,0,0,0.5196103911231279
5500.0,23,0,51,523,25,16,33,1,0,0,0.5196141151454048
4200.0,22,0,42,117,75,11,45,2,0,0,0.5196171275346982
6300.0,6,0,36,3193,100,15,60,4,1,0,0.5196173088311274
6050.0,24,0,39,1328,50,10,33,1,0,0,0.5196226043110415
5850.0,16,0,55,565,75,3,49,3,0,0,0.5196263507465305
6300.0,0,0,32,1257,25,18,39,4,1,0,0.5196328466987267
6000.0,7,0,32,1567,100,13,58,2,0,0,0.5196345376933658
5850.0,26,0,47,892,25,19,31,3,0,0,0.519643796832688
4400.0,24,0,33,2589,100,2,43,1,0,0,0.519646436310774
5200.0,27,0,43,886,100,14,52,3,0,0,0.5196505079532845
4200.0,12,0,42,793,75,11,50,2,0,0,0.5196522401944077
6050.0,2,0,54,158,0,7,33,1,0,0,0.5196544511910762
6050.0,6,0,43,426,50,6,43,1,0,0,0.5196547464896438
5250.0,18,0,38,444,100,5,51,5,1,0,0.5196574312941878
6000.0,24,1,52,1582,100,10,41,5,1,0,0.5196680260730351
5200.0,4,0,48,2401,75,14,57,3,0,0,0.5196854429194743
5500.0,12,0,42,134,75,2,46,1,0,0,0.5196876310132194
6000.0,2,0,35,2637,75,18,55,5,1,0,0.5196901746045914
5200.0,0,0,35,1612,100,3,58,3,0,0,0.5196903113182598
6000.0,27,0,31,310,75,1,33,5,1,0,0.5196942680397928
4400.0,27,0,58,53,75,19,52,1,0,0,0.5196956110115117
5400.0,11,0,30,2407,50,6,34,2,0,0,0.5196976559840978
4950.0,18,0,41,2881,50,2,32,1,0,0,0.5197104407258798
5850.0,6,1,59,936,100,2,50,3,0,0,0.5197117242382626
3850.0,24,0,39,1590,100,17,53,1,0,0,0.5197238913424681
4200.0,10,0,42,772,0,10,25,2,0,0,0.5197270186327508
6000.0,19,0,32,962,75,19,46,5,1,0,0.5197292572172998
4800.0,7,0,45,2137,50,2,40,2,0,0,0.5197312449456372
6050.0,3,0,55,315,50,10,51,1,0,0,0.5197341506385611
6000.0,13,0,46,630,50,4,39,2,0,0,0.519738179198058
5200.0,2,0,35,3399,75,11,51,3,0,0,0.5197488623731054
5600.0,5,0,57,2648,25,17,44,4,1,0,0.5197492937030692
5500.0,15,0,54,1809,100,10,60,1,0,0,0.5197504568245856
4950.0,20,0,50,1570,50,4,36,1,0,0,0.5197552995710918
3850.0,23,0,59,1751,100,9,57,1,0,0,0.519761076079216
4900.0,0,0,47,1090,75,15,60,4,1,0,0.5197656250957817
6000.0,23,0,36,1726,75,1,36,5,1,0,0.5197739630849131
5250.0,7,0,53,2401,50,17,50,5,1,0,0.5197748560944743
5600.0,4,0,44,775,75,5,52,4,1,0,0.5197834614965389
3850.0,0,0,37,921,75,2,50,1,0,0,0.5197993517068455
5200.0,7,0,47,1248,25,13,38,3,0,0,0.519808439005629
6050.0,6,0,31,1371,75,10,48,1,0,0,0.5198114766972107
6000.0,12,0,57,464,0,11,30,2,0,0,0.5198293469759777
4200.0,29,0,47,1135,100,4,47,2,0,0,0.5198471402922527
4950.0,15,0,35,2710,50,16,38,1,0,0,0.5198532703892818
6300.0,23,0,51,806,50,4,35,4,1,0,0.5198628442432027
3850.0,27,0,34,2875,100,6,43,1,0,0,0.5198803335861346
4550.0,25,0,53,2327,25,12,29,3,0,0,0.5198829917405041
5250.0,5,0,60,2586,50,10,50,5,1,0,0.5198833856134687
6050.0,6,0,60,2676,50,3,46,1,0,0,0.519884953968636
5400.0,25,0,30,756,75,3,34,2,0,0,0.5198949786752851
5600.0,0,0,56,3005,75,7,58,4,1,0,0.5198955457828717
4200.0,18,0,56,3186,0,6,22,2,0,0,0.5198966442664876
5400.0,13,0,31,2040,25,13,28,2,0,0,0.5198981226818478
4900.0,17,0,58,457,50,8,43,4,1,0,0.519908549980191
5850.0,9,0,32,3090,25,5,26,3,0,0,0.5199113146437061
5850.0,20,0,37,1708,50,17,37,3,0,0,0.5199169650242695
5250.0,23,0,37,1723,25,7,22,5,1,0,0.5199192866793417
5500.0,2,0,35,2125,0,11,26,1,0,0,0.5199196595981177
4900.0,28,0,51,1691,50,7,33,4,1,0,0.5199241189358379
4200.0,0,0,55,3157,50,5,48,2,0,0,0.5199277871045492
6300.0,4,0,42,527,50,12,46,4,1,0,0.519934288509804
5200.0,0,1,36,1281,100,2,44,3,0,0,0.5199376729651568
4200.0,29,0,46,890,50,11,33,2,0,0,0.5199384095110289
4400.0,8,0,34,304,100,6,55,1,0,0,0.5199461929063185
5200.0,7,0,49,3011,100,1,57,3,0,0,0.5199472623686368
4400.0,21,1,56,3250,75,10,34,1,0,0,0.5199542074128387
4400.0,11,0,56,2092,100,1,58,1,0,0,0.5199556481513757
5600.0,7,0,38,2673,100,5,55,4,1,0,0.5199619678436829
5200.0,3,0,45,623,25,16,41,3,0,0,0.5199620182748179
5850.0,1,0,60,1908,75,8,60,3,0,0,0.5199667492545366
6000.0,9,0,50,955,0,6,26,5,1,0,0.5199727089879117
5400.0,9,0,45,1586,75,18,55,2,0,0,0.5199745578603474
4400.0,11,0,46,1508,0,8,24,1,0,0,0.5199765271121116
5850.0,7,0,46,1834,100,4,58,3,0,0,0.5199915423344524
4900.0,15,0,35,822,50,12,37,4,1,0,0.5199955767694708
6050.0,15,0,43,1448,25,18,34,1,0,0,0.5199978689919976
5250.0,27,0,31,115,100,1,41,5,1,0,0.5200009138089636
4800.0,2,0,30,2755,0,14,25,2,0,0,0.5200030538081631
5500.0,3,0,39,2723,75,1,47,1,0,0,0.5200198489422214
5400.0,24,0,40,734,25,7,23,2,0,0,0.5200256485914472
3850.0,19,0,50,3141,100,2,51,1,0,0,0.5200283481958604
4950.0,14,0,50,2586,75,9,49,1,0,0,0.5200324597263829
4800.0,12,0,35,2296,50,19,41,2,0,0,0.520037712884214
6050.0,19,0,37,2523,50,3,30,1,0,0,0.5200394460956812
4200.0,15,0,47,3173,100,4,53,2,0,0,0.5200410811894683
6000.0,10,0,36,3013,50,17,41,5,1,0,0.5200596339590832
4550.0,7,0,37,161,50,9,41,3,0,0,0.5200617305379532
6050.0,1,1,60,1300,75,13,49,1,0,0,0.5200697156546782
4900.0,17,0,38,2412,75,1,39,4,1,0,0.5200761999257391
6050.0,18,0,36,2239,50,19,38,1,0,0,0.5200904191094605
6000.0,5,0,51,427,0,17,34,5,1,0,0.5200934928619633
6000.0,27,0,40,1695,100,11,48,5,1,0,0.5200952454603621
6000.0,1,0,42,1000,25,13,39,5,1,0,0.5201008682002513
3850.0,11,0,40,1977,25,19,35,1,0,0,0.5201065813360178
5400.0,11,0,46,201,0,13,27,2,0,0,0.520108447679934
6000.0,1,0,48,2058,25,16,42,2,0,0,0.5201089299421022
3850.0,14,0,60,1770,50,16,48,1,0,0,0.5201180477958423
6000.0,20,0,43,1820,75,2,40,5,1,0,0.5201206698197315
4900.0,0,0,58,3378,25,11,43,4,1,0,0.5201217413848503
4550.0,6,0,42,2074,50,13,44,3,0,0,0.5201221362750137
6300.0,25,0,51,2539,100,18,56,4,1,0,0.5201286789456011
6300.0,17,0,31,248,100,11,51,4,1,0,0.5201306675914397
4200.0,16,0,38,3041,75,3,40,2,0,0,0.5201312142450442
3850.0,1,0,53,1371,75,1,54,1,0,0,0.5201326411083328
6000.0,29,0,40,1315,100,15,49,2,0,0,0.5201349286092379
6300.0,14,0,46,2228,75,10,48,4,1,0,0.5201392713768171
4800.0,1,0,46,3165,75,13,56,2,0,0,0.52014242673605
4200.0,28,0,32,842,100,5,42,2,0,0,0.5201437872972141
3850.0,28,0,30,119,75,19,40,1,0,0,0.5201439173528635
5200.0,5,0,57,2396,25,8,39,3,0,0,0.5201489439049779
4950.0,2,0,54,2257,25,15,43,1,0,0,0.5201515974696401
5850.0,12,0,36,946,100,19,59,3,0,0,0.5201548070612848
4550.0,10,0,35,621,100,15,58,3,0,0,0.5201556071477367
4550.0,2,0,43,1186,75,16,57,3,0,0,0.520171265216235
4200.0,14,0,48,923,50,12,42,2,0,0,0.5201739481059011
6050.0,29,0,45,1326,100,1,44,1,0,0,0.5201807835382383
6300.0,10,0,40,1180,0,14,25,4,1,0,0.5201828631098262
6000.0,27,0,30,1191,75,5,33,5,1,0,0.5201840061356746
6300.0,1,0,46,2437,75,6,53,4,1,0,0.5201840482745115
4200.0,20,0,58,3396,25,1,27,2,0,0,0.5201864855594311
4400.0,14,0,60,77,75,13,56,1,0,0,0.5201866484233001
4800.0,25,0,51,1862,25,8,26,2,0,0,0.5201875139410886
6000.0,4,1,30,2883,100,2,38,2,0,0,0.5201891285993023
4400.0,22,0,50,2425,100,1,49,1,0,0,0.520190280710783
5250.0,15,0,49,599,75,11,50,5,1,0,0.5201954950251468
6300.0,19,0,43,805,100,5,51,4,1,0,0.5201968030299193
6000.0,14,0,41,2065,75,16,49,5,1,0,0.520205689905915
5500.0,14,0,55,468,100,2,57,1,0,0,0.5202072565039444
6300.0,27,0,37,1149,75,10,38,4,1,0,0.5202196183676514
5850.0,9,0,45,3163,0,18,28,3,0,0,0.5202208274296856
4200.0,3,1,58,955,0,16,23,2,0,0,0.5202395291808383
5850.0,24,0,40,2426,75,4,37,3,0,0,0.5202426574970865
3850.0,1,0,39,1874,75,13,54,1,0,0,0.5202470667885196
6300.0,5,1,55,2910,75,14,44,4,1,0,0.520248822438177
5200.0,11,0,43,2042,50,4,37,3,0,0,0.5202634973961467
5250.0,6,0,44,2960,25,6,32,5,1,0,0.5202679995740672
5400.0,25,0,60,405,50,17,43,2,0,0,0.5202706905506974
5600.0,10,0,53,2135,50,18,48,4,1,0,0.5202713755296652
6000.0,21,0,32,1002,75,5,37,2,0,0,0.5202720127387932
4400.0,17,0,38,866,100,7,51,1,0,0,0.5202735481489582
